Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-02-11,0.552646,0.000000,3.000000,0.184215,0.663175,2023/2024
2024-02-11,9.140458,-1.600000,5.000000,1.828092,6.581129,2023/2024
2024-02-11,2.172928,-0.600000,1.000000,2.172928,7.822542,2023/2024
2024-02-11,3.047243,-1.400000,1.000000,3.047243,10.970076,2023/2024
2024-02-11,8.637031,-1.200000,3.000000,2.879010,10.364437,2023/2024
2024-02-11,3.138261,-0.800000,1.000000,3.138261,11.297739,2023/2024
2024-02-11,2.651693,-0.600000,1.000000,2.651693,9.546096,2023/2024
2024-02-11,8.557816,-1.600000,3.000000,2.852605,10.269379,2023/2024
2024-02-11,2.067076,-0.800000,1.000000,2.067076,7.441472,2023/2024
2024-02-11,2.301355,-0.200000,1.000000,2.301355,8.284879,2023/2024
2024-02-11,5.148785,-0.600000,2.000000,2.574392,9.267813,2023/2024
2024-02-11,2.564909,-0.600000,1.000000,2.564909,9.233673,2023/2024
2024-02-11,1.944078,-0.600000,1.000000,1.944078,6.998681,2023/2024
2024-02-11,3.008151,-0.600000,1.000000,3.008151,10.829345,2023/2024
2024-02-11,2.674758,-0.400000,1.000000,2.674758,9.629129,2023/2024
2024-02-11,2.877455,-0.800000,1.000000,2.877455,10.358840,2023/2024
2024-02-11,7.297806,-1.200000,2.000000,3.648903,13.136051,2023/2024
2024-02-11,5.336366,-1.600000,2.000000,2.668183,9.605459,2023/2024
2024-02-11,3.262649,-0.800000,1.000000,3.262649,11.745538,2023/2024
2024-02-11,3.439511,-0.600000,1.000000,3.439511,12.382238,2023/2024
2024-02-11,6.423503,-1.200000,2.000000,3.211751,11.562305,2023/2024
2024-02-11,3.990672,-1.000000,1.000000,3.990672,14.366417,2023/2024
2024-02-11,2.909780,-1.000000,1.000000,2.909780,10.475210,2023/2024
2024-02-11,2.617713,-0.400000,1.000000,2.617713,9.423767,2023/2024
2024-02-11,7.375343,-1.200000,3.000000,2.458448,8.850412,2023/2024
2024-02-11,2.126425,-0.400000,1.000000,2.126425,7.655129,2023/2024
2024-02-11,5.197852,-1.000000,2.000000,2.598926,9.356134,2023/2024
2024-02-11,5.551296,-1.000000,2.000000,2.775648,9.992333,2023/2024
2024-02-11,6.073844,-1.200000,2.000000,3.036922,10.932919,2023/2024
2024-02-11,5.384671,-1.200000,2.000000,2.692335,9.692407,2023/2024
2024-02-11,5.458014,-1.800000,2.000000,2.729007,9.824425,2023/2024
2024-02-11,9.964055,-1.200000,3.000000,3.321352,11.956866,2023/2024
2024-02-11,6.703983,-1.800000,2.000000,3.351992,12.067170,2023/2024
2024-02-11,7.294477,-1.200000,2.000000,3.647238,13.130058,2023/2024
2024-02-11,4.361573,-0.800000,1.000000,4.361573,15.701661,2023/2024
2024-02-11,4.341396,-0.200000,1.000000,4.341396,15.629027,2023/2024
2024-02-11,11.035161,-1.400000,3.000000,3.678387,13.242193,2023/2024
2024-02-11,10.844960,-1.200000,3.000000,3.614987,13.013952,2023/2024
2024-02-11,14.239805,-1.000000,5.000000,2.847961,10.252660,2023/2024
2024-02-11,2.480816,-0.200000,1.000000,2.480816,8.930937,2023/2024
2024-02-11,17.633474,-1.400000,5.000000,3.526695,12.696102,2023/2024
2024-02-11,4.550396,-0.400000,1.000000,4.550396,16.381427,2023/2024
2024-02-11,6.480563,-1.000000,2.000000,3.240282,11.665014,2023/2024
2024-02-11,6.698589,-1.200000,2.000000,3.349295,12.057461,2023/2024
2024-02-11,3.304233,-0.400000,1.000000,3.304233,11.895238,2023/2024
2024-02-11,3.410828,-1.000000,1.000000,3.410828,12.278982,2023/2024
2024-02-11,7.102151,-1.600000,2.000000,3.551075,12.783872,2023/2024
2024-02-11,11.300207,-1.600000,3.000000,3.766736,13.560249,2023/2024
2024-02-11,7.159722,-1.600000,2.000000,3.579861,12.887500,2023/2024
2024-02-11,5.086854,-0.600000,2.000000,2.543427,9.156336,2023/2024
2024-02-11,3.190071,-0.800000,1.000000,3.190071,11.484255,2023/2024
2024-02-11,5.384129,-1.200000,2.000000,2.692064,9.691432,2023/2024
2024-02-11,5.826172,-0.600000,2.000000,2.913086,10.487109,2023/2024
2024-02-11,3.017130,-0.800000,1.000000,3.017130,10.861668,2023/2024
2024-02-11,8.233492,-1.400000,3.000000,2.744497,9.880191,2023/2024
2024-02-11,2.324597,-0.400000,1.000000,2.324597,8.368549,2023/2024
2024-02-11,5.302455,-0.600000,4.000000,1.325614,4.772209,2023/2024
2024-02-11,1.515961,-0.200000,3.000000,0.505320,1.819154,2023/2024
2024-02-11,4.958728,-0.200000,3.000000,1.652909,5.950473,2023/2024
2024-02-11,2.984310,-0.600000,1.000000,2.984310,10.743516,2023/2024
2024-02-11,3.168222,-1.400000,1.000000,3.168222,11.405597,2023/2024
2024-02-11,4.887274,-1.800000,2.000000,2.443637,8.797093,2023/2024
2024-02-11,8.219592,-2.200000,2.000000,4.109796,14.795265,2023/2024
2024-02-11,3.053918,-1.800000,1.000000,3.053918,10.994105,2023/2024
2024-02-11,7.655090,-2.200000,2.000000,3.827545,13.779163,2023/2024
2024-02-11,3.796256,-1.400000,1.000000,3.796256,13.666523,2023/2024
2024-02-11,9.388967,-1.800000,2.000000,4.694484,16.900141,2023/2024
2024-02-11,3.987969,-1.600000,1.000000,3.987969,14.356688,2023/2024
2024-02-11,3.579286,-1.400000,1.000000,3.579286,12.885430,2023/2024
2024-02-11,3.840373,-1.400000,1.000000,3.840373,13.825344,2023/2024
2024-02-11,8.657727,-2.000000,2.000000,4.328863,15.583909,2023/2024
2024-02-11,10.632915,-2.200000,2.000000,5.316458,19.139248,2023/2024
2024-02-11,7.673237,-1.200000,2.000000,3.836618,13.811826,2023/2024
2024-02-11,4.087636,-1.200000,1.000000,4.087636,14.715490,2023/2024
2024-02-11,4.623920,-1.000000,1.000000,4.623920,16.646110,2023/2024
2024-02-11,3.497267,-1.200000,1.000000,3.497267,12.590160,2023/2024
2024-02-11,10.966331,-1.600000,3.000000,3.655444,13.159597,2023/2024
2024-02-11,4.032236,-0.200000,1.000000,4.032236,14.516050,2023/2024
2024-02-11,9.074162,-0.800000,2.000000,4.537081,16.333491,2023/2024
2024-02-11,13.429164,-1.200000,3.000000,4.476388,16.114997,2023/2024
2024-02-11,5.517086,-0.200000,1.000000,5.517086,19.861509,2023/2024
2024-02-11,10.393410,-1.200000,2.000000,5.196705,18.708138,2023/2024
2024-02-11,5.921460,-0.400000,1.000000,5.921460,21.317255,2023/2024
2024-02-11,6.121670,-0.200000,1.000000,6.121670,22.038012,2023/2024
2024-02-11,6.315062,-0.600000,1.000000,6.315062,22.734223,2023/2024
2024-02-11,7.861034,-1.800000,1.000000,7.861034,28.299721,2023/2024
2024-02-11,6.343650,-1.200000,1.000000,6.343650,22.837140,2023/2024
2024-02-11,10.126281,-2.000000,1.000000,10.126281,36.454611,2023/2024
2024-02-11,9.731795,-0.800000,1.000000,9.731795,35.034464,2023/2024
2024-02-11,8.317640,-1.200000,1.000000,8.317640,29.943504,2023/2024
2024-02-11,9.874889,-2.200000,1.000000,9.874889,35.549602,2023/2024
2024-02-11,10.306545,-1.400000,1.000000,10.306545,37.103560,2023/2024
2024-02-11,6.374756,-0.400000,1.000000,6.374756,22.949121,2023/2024
2024-02-11,11.102658,-0.400000,2.000000,5.551329,19.984785,2023/2024
2024-02-11,2.493808,0.000000,1.000000,2.493808,8.977708,2023/2024
2024-02-11,3.906520,0.000000,3.000000,1.302173,4.687824,2023/2024
2024-02-11,3.906522,0.000000,1.000000,3.906522,14.063480,2023/2024
2024-02-11,3.911641,-0.200000,1.000000,3.911641,14.081906,2023/2024
2024-02-11,3.911643,-0.200000,1.000000,3.911643,14.081913,2023/2024
2024-02-11,3.906528,0.000000,2.000000,1.953264,7.031751,2023/2024
2024-02-11,3.782007,0.000000,1.000000,3.782007,13.615224,2023/2024
2024-02-11,4.925545,-3.000000,24.000000,0.205231,0.738832,2023/2024
2024-02-11,4.149821,-1.400000,1.000000,4.149821,14.939354,2023/2024
2024-02-11,6.215489,-2.400000,1.000000,6.215489,22.375761,2023/2024
2024-02-11,6.338240,-2.600000,1.000000,6.338240,22.817664,2023/2024
2024-02-11,5.904275,-1.400000,1.000000,5.904275,21.255391,2023/2024
2024-02-11,5.841731,-1.600000,1.000000,5.841731,21.030232,2023/2024
2024-02-11,9.096568,-1.400000,2.000000,4.548284,16.373822,2023/2024
2024-02-11,14.076464,-2.400000,2.000000,7.038232,25.337636,2023/2024
2024-02-11,8.146750,-1.600000,1.000000,8.146750,29.328299,2023/2024
2024-02-11,8.461152,-2.400000,1.000000,8.461152,30.460146,2023/2024
2024-02-11,8.481292,-2.400000,1.000000,8.481292,30.532650,2023/2024
2024-02-11,8.352110,-1.800000,1.000000,8.352110,30.067595,2023/2024
2024-02-11,8.165892,-1.400000,1.000000,8.165892,29.397212,2023/2024
2024-02-11,6.207341,-1.000000,1.000000,6.207341,22.346429,2023/2024
2024-02-11,8.261438,-1.200000,2.000000,4.130719,14.870588,2023/2024
2024-02-11,1.740228,0.200000,3.000000,0.580076,2.088273,2023/2024
2024-02-11,3.090871,-0.400000,8.000000,0.386359,1.390892,2023/2024
2024-02-11,14.396094,-1.800000,82.000000,0.175562,0.632024,2023/2024
2024-02-11,10.921390,-1.200000,2.000000,5.460695,19.658503,2023/2024
2024-02-11,10.639725,-2.000000,2.000000,5.319862,19.151504,2023/2024
2024-02-11,7.170090,-0.200000,1.000000,7.170090,25.812325,2023/2024
2024-02-11,6.382133,-1.000000,1.000000,6.382133,22.975677,2023/2024
2024-02-11,12.039154,-1.800000,2.000000,6.019577,21.670478,2023/2024
2024-02-11,6.718802,-1.800000,1.000000,6.718802,24.187689,2023/2024
2024-02-11,7.693030,-0.400000,1.000000,7.693030,27.694906,2023/2024
2024-02-11,11.004815,-1.200000,2.000000,5.502408,19.808667,2023/2024
2024-02-11,7.389653,-0.400000,1.000000,7.389653,26.602752,2023/2024
2024-02-11,6.581331,-1.200000,1.000000,6.581331,23.692790,2023/2024
2024-02-11,11.847883,-1.600000,2.000000,5.923941,21.326189,2023/2024
2024-02-11,19.536119,-1.000000,5.000000,3.907224,14.066005,2023/2024
2024-02-11,8.558762,-0.200000,4.000000,2.139690,7.702886,2023/2024
2024-02-11,10.943714,-1.000000,3.000000,3.647905,13.132456,2023/2024
2024-02-11,6.018343,-0.400000,1.000000,6.018343,21.666035,2023/2024
2024-02-11,6.644725,-1.200000,1.000000,6.644725,23.921011,2023/2024
2024-02-11,6.497829,-1.600000,1.000000,6.497829,23.392185,2023/2024
2024-02-11,6.153187,-0.800000,1.000000,6.153187,22.151472,2023/2024
2024-02-11,6.257592,-0.600000,1.000000,6.257592,22.527330,2023/2024
2024-02-11,13.020611,-1.400000,2.000000,6.510305,23.437099,2023/2024
2024-02-11,11.137240,-0.400000,2.000000,5.568620,20.047032,2023/2024
2024-02-11,4.852387,-0.200000,1.000000,4.852387,17.468592,2023/2024
2024-02-11,6.071644,0.000000,2.000000,3.035822,10.928958,2023/2024
2024-02-11,1.144953,0.000000,1.000000,1.144953,4.121829,2023/2024
2024-02-11,0.200000,0.200000,4.000000,0.050000,0.180000,2023/2024
2024-02-11,0.178137,0.000000,1.000000,0.178137,0.641294,2023/2024
2024-02-11,6.542699,-1.400000,24.000000,0.272612,0.981405,2023/2024
2024-02-11,8.168404,-1.000000,2.000000,4.084202,14.703126,2023/2024
2024-02-11,4.700346,-1.200000,1.000000,4.700346,16.921245,2023/2024
2024-02-11,12.965442,-2.400000,2.000000,6.482721,23.337795,2023/2024
2024-02-11,6.367192,-1.400000,1.000000,6.367192,22.921890,2023/2024
2024-02-11,9.176718,-1.600000,1.000000,9.176718,33.036184,2023/2024
2024-02-11,10.351746,-0.800000,2.000000,5.175873,18.633144,2023/2024
2024-02-11,2.506853,0.000000,1.000000,2.506853,9.024670,2023/2024
2024-02-11,3.285900,0.400000,1.000000,3.285900,11.829239,2023/2024
2024-02-11,8.586107,0.400000,3.000000,2.862036,10.303329,2023/2024
2024-02-11,7.975598,0.200000,7.000000,1.139371,4.101736,2023/2024
2024-02-11,8.379237,-2.400000,11.000000,0.761749,2.742296,2023/2024
2024-02-11,8.062875,-1.200000,1.000000,8.062875,29.026350,2023/2024
2024-02-11,4.862763,-1.000000,1.000000,4.862763,17.505947,2023/2024
2024-02-11,6.805298,-1.400000,1.000000,6.805298,24.499073,2023/2024
2024-02-11,8.569051,-1.800000,1.000000,8.569051,30.848583,2023/2024
2024-02-11,7.052643,-1.400000,1.000000,7.052643,25.389516,2023/2024
2024-02-11,13.925550,-1.800000,2.000000,6.962775,25.065991,2023/2024
2024-02-11,10.087947,-0.600000,2.000000,5.043973,18.158304,2023/2024
2024-02-11,3.096427,-0.200000,1.000000,3.096427,11.147136,2023/2024
2024-02-11,12.751680,0.200000,4.000000,3.187920,11.476512,2023/2024
2024-02-11,7.414799,0.600000,5.000000,1.482960,5.338656,2023/2024
2024-02-11,15.527863,-0.200000,7.000000,2.218266,7.985758,2023/2024
2024-02-11,9.443469,-1.200000,3.000000,3.147823,11.332163,2023/2024
2024-02-11,6.758511,-1.000000,2.000000,3.379256,12.165320,2023/2024
2024-02-11,13.142131,-1.200000,3.000000,4.380710,15.770557,2023/2024
2024-02-11,4.463258,-0.200000,1.000000,4.463258,16.067727,2023/2024
2024-02-11,10.278472,-0.600000,3.000000,3.426157,12.334167,2023/2024
2024-02-11,2.811250,-0.200000,1.000000,2.811250,10.120499,2023/2024
2024-02-11,4.002158,-0.600000,1.000000,4.002158,14.407770,2023/2024
