Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-02-12,1300.960548,380.200000,757.000000,1.718574,6.186867,2023/2024
2024-02-12,2.043348,-0.400000,3.000000,0.681116,2.452018,2023/2024
2024-02-12,1.190425,-0.400000,4.000000,0.297606,1.071382,2023/2024
2024-02-12,8.352922,-1.000000,35.000000,0.238655,0.859158,2023/2024
2024-02-12,2.824842,-0.200000,1.000000,2.824842,10.169431,2023/2024
2024-02-12,8.202284,-0.800000,2.000000,4.101142,14.764111,2023/2024
2024-02-12,4.548089,-1.600000,1.000000,4.548089,16.373122,2023/2024
2024-02-12,5.076061,-0.800000,1.000000,5.076061,18.273818,2023/2024
2024-02-12,5.850438,-1.800000,1.000000,5.850438,21.061577,2023/2024
2024-02-12,6.915290,-1.400000,1.000000,6.915290,24.895044,2023/2024
2024-02-12,11.691835,-1.000000,2.000000,5.845917,21.045302,2023/2024
2024-02-12,16.710421,-0.800000,3.000000,5.570140,20.052505,2023/2024
2024-02-12,6.248493,-0.400000,1.000000,6.248493,22.494575,2023/2024
2024-02-12,7.362223,-1.200000,2.000000,3.681111,13.252001,2023/2024
2024-02-12,7.982805,-1.000000,2.000000,3.991402,14.369049,2023/2024
2024-02-12,5.173089,-0.400000,1.000000,5.173089,18.623122,2023/2024
2024-02-12,6.928483,-3.000000,1.000000,6.928483,24.942539,2023/2024
2024-02-12,7.867498,-0.800000,1.000000,7.867498,28.322992,2023/2024
2024-02-12,6.259132,-1.200000,1.000000,6.259132,22.532874,2023/2024
2024-02-12,5.228774,-0.400000,1.000000,5.228774,18.823587,2023/2024
2024-02-12,4.147762,-0.600000,1.000000,4.147762,14.931943,2023/2024
2024-02-12,6.249682,-1.800000,1.000000,6.249682,22.498854,2023/2024
2024-02-12,5.535246,-1.600000,1.000000,5.535246,19.926884,2023/2024
2024-02-12,5.391886,-1.000000,1.000000,5.391886,19.410789,2023/2024
2024-02-12,6.158301,-2.000000,1.000000,6.158301,22.169883,2023/2024
2024-02-12,6.292395,-2.400000,1.000000,6.292395,22.652623,2023/2024
2024-02-12,5.454789,-0.400000,1.000000,5.454789,19.637239,2023/2024
2024-02-12,10.891604,-0.800000,3.000000,3.630535,13.069925,2023/2024
2024-02-12,2.111115,-0.200000,1.000000,2.111115,7.600014,2023/2024
2024-02-12,3.697571,-1.200000,1.000000,3.697571,13.311257,2023/2024
2024-02-12,6.211205,-2.000000,1.000000,6.211205,22.360339,2023/2024
2024-02-12,5.194781,-0.600000,1.000000,5.194781,18.701213,2023/2024
2024-02-12,6.107857,-1.000000,1.000000,6.107857,21.988286,2023/2024
2024-02-12,6.960414,-4.000000,1.000000,6.960414,25.057491,2023/2024
2024-02-12,13.063569,-1.200000,2.000000,6.531785,23.514424,2023/2024
2024-02-12,12.745167,-1.000000,2.000000,6.372584,22.941301,2023/2024
2024-02-12,8.077805,-1.800000,1.000000,8.077805,29.080099,2023/2024
2024-02-12,8.765489,-1.200000,1.000000,8.765489,31.555760,2023/2024
2024-02-12,9.891085,-3.800000,1.000000,9.891085,35.607906,2023/2024
2024-02-12,16.584018,-2.200000,2.000000,8.292009,29.851233,2023/2024
2024-02-12,8.470066,-3.400000,1.000000,8.470066,30.492236,2023/2024
2024-02-12,10.089258,-0.800000,1.000000,10.089258,36.321327,2023/2024
2024-02-12,10.647170,-2.200000,1.000000,10.647170,38.329812,2023/2024
2024-02-12,10.554400,-2.000000,1.000000,10.554400,37.995839,2023/2024
2024-02-12,10.766957,-1.000000,1.000000,10.766957,38.761046,2023/2024
2024-02-12,10.312597,-1.000000,1.000000,10.312597,37.125349,2023/2024
2024-02-12,9.643697,-1.600000,1.000000,9.643697,34.717310,2023/2024
2024-02-12,8.790938,-1.200000,1.000000,8.790938,31.647376,2023/2024
2024-02-12,8.290624,-0.600000,1.000000,8.290624,29.846246,2023/2024
2024-02-12,16.155891,-0.600000,2.000000,8.077945,29.080603,2023/2024
2024-02-12,7.726667,-1.400000,1.000000,7.726667,27.816003,2023/2024
2024-02-12,7.066634,-0.400000,1.000000,7.066634,25.439882,2023/2024
2024-02-12,15.007715,-0.600000,2.000000,7.503858,27.013887,2023/2024
2024-02-12,15.010579,-1.400000,2.000000,7.505289,27.019042,2023/2024
2024-02-12,17.236981,-1.400000,2.000000,8.618490,31.026565,2023/2024
2024-02-12,6.378130,-1.200000,1.000000,6.378130,22.961269,2023/2024
2024-02-12,17.931415,-1.200000,2.000000,8.965708,32.276548,2023/2024
2024-02-12,6.073376,-0.600000,1.000000,6.073376,21.864153,2023/2024
2024-02-12,7.156996,-0.600000,1.000000,7.156996,25.765185,2023/2024
2024-02-12,14.551749,-0.800000,2.000000,7.275874,26.193147,2023/2024
2024-02-12,5.608954,-0.400000,1.000000,5.608954,20.192235,2023/2024
2024-02-12,11.596162,-0.400000,3.000000,3.865387,13.915394,2023/2024
2024-02-12,11.998283,0.000000,4.000000,2.999571,10.798455,2023/2024
2024-02-12,7.261325,0.000000,3.000000,2.420442,8.713590,2023/2024
2024-02-12,7.481105,-1.800000,28.000000,0.267182,0.961856,2023/2024
2024-02-12,7.329873,-1.000000,1.000000,7.329873,26.387541,2023/2024
2024-02-12,5.837866,-1.400000,1.000000,5.837866,21.016316,2023/2024
2024-02-12,8.575745,-1.200000,1.000000,8.575745,30.872680,2023/2024
2024-02-12,6.562011,-3.200000,1.000000,6.562011,23.623239,2023/2024
2024-02-12,7.611883,-0.600000,1.000000,7.611883,27.402780,2023/2024
2024-02-12,7.581309,-0.600000,1.000000,7.581309,27.292712,2023/2024
2024-02-12,11.509613,-1.600000,1.000000,11.509613,41.434606,2023/2024
2024-02-12,8.553176,-2.200000,1.000000,8.553176,30.791432,2023/2024
2024-02-12,10.677731,-3.000000,1.000000,10.677731,38.439832,2023/2024
2024-02-12,9.780263,-1.600000,1.000000,9.780263,35.208947,2023/2024
2024-02-12,8.639132,-1.200000,1.000000,8.639132,31.100877,2023/2024
2024-02-12,8.478289,-1.600000,1.000000,8.478289,30.521839,2023/2024
2024-02-12,8.026227,-1.000000,1.000000,8.026227,28.894417,2023/2024
2024-02-12,8.533683,-0.200000,1.000000,8.533683,30.721260,2023/2024
2024-02-12,7.342252,-0.400000,1.000000,7.342252,26.432107,2023/2024
2024-02-12,13.535796,-1.200000,2.000000,6.767898,24.364433,2023/2024
2024-02-12,13.981757,-1.200000,2.000000,6.990878,25.167162,2023/2024
2024-02-12,12.680127,-2.600000,2.000000,6.340063,22.824228,2023/2024
2024-02-12,7.086079,-2.000000,1.000000,7.086079,25.509885,2023/2024
2024-02-12,6.866986,-1.000000,1.000000,6.866986,24.721149,2023/2024
2024-02-12,15.818941,-1.400000,2.000000,7.909470,28.474093,2023/2024
2024-02-12,7.503421,-1.400000,1.000000,7.503421,27.012316,2023/2024
2024-02-12,7.651162,-3.000000,1.000000,7.651162,27.544183,2023/2024
2024-02-12,9.244764,-0.400000,1.000000,9.244764,33.281151,2023/2024
2024-02-12,4.848992,-0.600000,1.000000,4.848992,17.456372,2023/2024
2024-02-12,11.680523,-0.600000,2.000000,5.840261,21.024941,2023/2024
2024-02-12,7.502791,-0.600000,1.000000,7.502791,27.010047,2023/2024
2024-02-12,8.161116,-1.800000,1.000000,8.161116,29.380016,2023/2024
