Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-02-17,8.590779,-0.800000,3.000000,2.863593,10.308935,2023/2024
2024-02-17,1.125984,0.000000,1.000000,1.125984,4.053542,2023/2024
2024-02-17,0.898621,0.000000,5.000000,0.179724,0.647007,2023/2024
2024-02-17,0.112146,0.000000,1.000000,0.112146,0.403727,2023/2024
2024-02-17,6.466260,-1.400000,38.000000,0.170165,0.612593,2023/2024
2024-02-17,1.558935,0.000000,1.000000,1.558935,5.612165,2023/2024
2024-02-17,9.372656,-0.200000,3.000000,3.124219,11.247187,2023/2024
2024-02-17,17.718224,-0.800000,5.000000,3.543645,12.757121,2023/2024
2024-02-17,4.521494,-0.200000,1.000000,4.521494,16.277377,2023/2024
2024-02-17,8.091944,-0.600000,2.000000,4.045972,14.565499,2023/2024
2024-02-17,4.773556,-0.200000,1.000000,4.773556,17.184801,2023/2024
2024-02-17,15.712357,-0.800000,3.000000,5.237452,18.854828,2023/2024
2024-02-17,4.196765,-0.400000,1.000000,4.196765,15.108355,2023/2024
2024-02-17,3.974290,-0.200000,1.000000,3.974290,14.307444,2023/2024
2024-02-17,13.769753,-0.600000,3.000000,4.589918,16.523704,2023/2024
2024-02-17,4.391995,-0.200000,1.000000,4.391995,15.811182,2023/2024
2024-02-17,24.007515,-1.000000,6.000000,4.001252,14.404509,2023/2024
2024-02-17,3.871298,-0.200000,4.000000,0.967825,3.484169,2023/2024
2024-02-17,14.461397,-0.400000,4.000000,3.615349,13.015257,2023/2024
2024-02-17,4.670055,-0.200000,1.000000,4.670055,16.812198,2023/2024
2024-02-17,10.672576,-0.400000,2.000000,5.336288,19.210637,2023/2024
2024-02-17,5.360483,0.000000,1.000000,5.360483,19.297738,2023/2024
2024-02-17,5.190555,-0.200000,1.000000,5.190555,18.685999,2023/2024
2024-02-17,5.283464,-0.200000,1.000000,5.283464,19.020471,2023/2024
2024-02-17,5.505515,0.000000,1.000000,5.505515,19.819853,2023/2024
2024-02-17,4.945727,-0.400000,1.000000,4.945727,17.804618,2023/2024
2024-02-17,16.158341,-0.400000,3.000000,5.386114,19.390009,2023/2024
2024-02-17,7.048512,-0.200000,1.000000,7.048512,25.374644,2023/2024
2024-02-17,19.627368,-0.600000,5.000000,3.925474,14.131705,2023/2024
2024-02-17,11.146960,-0.200000,3.000000,3.715653,13.376352,2023/2024
2024-02-17,5.189999,-0.600000,2.000000,2.595000,9.341999,2023/2024
2024-02-17,4.791055,0.000000,1.000000,4.791055,17.247797,2023/2024
2024-02-17,6.459701,-0.200000,2.000000,3.229850,11.627462,2023/2024
2024-02-17,10.599055,-0.600000,3.000000,3.533018,12.718865,2023/2024
2024-02-17,4.456133,-0.200000,1.000000,4.456133,16.042078,2023/2024
2024-02-17,4.557916,0.000000,1.000000,4.557916,16.408496,2023/2024
2024-02-17,16.704524,-0.800000,4.000000,4.176131,15.034071,2023/2024
2024-02-17,3.002858,-0.200000,1.000000,3.002858,10.810289,2023/2024
2024-02-17,7.874303,0.000000,2.000000,3.937151,14.173745,2023/2024
2024-02-17,35.772017,-1.000000,6.000000,5.962003,21.463210,2023/2024
2024-02-17,4.739570,-0.200000,1.000000,4.739570,17.062454,2023/2024
2024-02-17,14.192696,-0.200000,3.000000,4.730899,17.031235,2023/2024
2024-02-17,8.178725,-0.200000,2.000000,4.089362,14.721704,2023/2024
2024-02-17,12.073973,-0.200000,3.000000,4.024658,14.488768,2023/2024
2024-02-17,10.702595,-0.400000,3.000000,3.567532,12.843115,2023/2024
2024-02-17,4.340667,0.000000,1.000000,4.340667,15.626400,2023/2024
2024-02-17,25.002470,-0.800000,5.000000,5.000494,18.001778,2023/2024
2024-02-17,9.623489,-0.400000,2.000000,4.811744,17.322280,2023/2024
2024-02-17,11.960119,-0.200000,3.000000,3.986706,14.352143,2023/2024
2024-02-17,22.934279,-0.200000,6.000000,3.822380,13.760567,2023/2024
2024-02-17,6.877348,0.000000,3.000000,2.292449,8.252817,2023/2024
2024-02-17,1.771216,0.200000,2.000000,0.885608,3.188188,2023/2024
2024-02-17,13.408142,-0.400000,7.000000,1.915449,6.895616,2023/2024
2024-02-17,7.941008,-0.200000,4.000000,1.985252,7.146907,2023/2024
2024-02-17,13.185848,-0.200000,5.000000,2.637170,9.493811,2023/2024
2024-02-17,5.783841,-0.400000,3.000000,1.927947,6.940609,2023/2024
2024-02-17,12.884042,-0.200000,8.000000,1.610505,5.797819,2023/2024
2024-02-17,6.427850,0.400000,5.000000,1.285570,4.628052,2023/2024
2024-02-17,0.533455,0.000000,1.000000,0.533455,1.920437,2023/2024
2024-02-17,6.228177,-0.800000,5.000000,1.245635,4.484288,2023/2024
2024-02-17,2.137482,-0.200000,2.000000,1.068741,3.847467,2023/2024
2024-02-17,0.675077,0.000000,1.000000,0.675077,2.430276,2023/2024
2024-02-17,0.800181,0.000000,3.000000,0.266727,0.960217,2023/2024
2024-02-17,0.266727,0.000000,1.000000,0.266727,0.960217,2023/2024
2024-02-17,19.169248,-1.000000,49.000000,0.391209,1.408353,2023/2024
2024-02-17,9.201865,-0.400000,3.000000,3.067288,11.042238,2023/2024
2024-02-17,13.360364,-0.800000,4.000000,3.340091,12.024327,2023/2024
2024-02-17,6.591253,-0.200000,2.000000,3.295627,11.864256,2023/2024
2024-02-17,21.395437,-0.800000,7.000000,3.056491,11.003368,2023/2024
2024-02-17,18.738579,-1.000000,6.000000,3.123097,11.243148,2023/2024
2024-02-17,5.455537,0.000000,2.000000,2.727768,9.819967,2023/2024
2024-02-17,13.049275,-0.400000,5.000000,2.609855,9.395478,2023/2024
2024-02-17,10.370175,-0.600000,3.000000,3.456725,12.444211,2023/2024
2024-02-17,10.108498,-0.600000,3.000000,3.369499,12.130197,2023/2024
2024-02-17,8.596762,-0.800000,2.000000,4.298381,15.474172,2023/2024
2024-02-17,16.746657,-1.400000,3.000000,5.582219,20.095988,2023/2024
2024-02-17,6.848138,-0.600000,1.000000,6.848138,24.653295,2023/2024
2024-02-17,7.540479,-0.800000,1.000000,7.540479,27.145725,2023/2024
2024-02-17,8.054396,-1.000000,1.000000,8.054396,28.995827,2023/2024
2024-02-17,8.040816,-1.200000,1.000000,8.040816,28.946939,2023/2024
2024-02-17,17.758783,-1.800000,2.000000,8.879391,31.965809,2023/2024
2024-02-17,9.244276,-1.000000,1.000000,9.244276,33.279395,2023/2024
2024-02-17,9.753936,-1.000000,1.000000,9.753936,35.114171,2023/2024
2024-02-17,20.421113,-3.200000,2.000000,10.210556,36.758003,2023/2024
2024-02-17,11.795383,-1.400000,1.000000,11.795383,42.463381,2023/2024
2024-02-17,14.224663,-1.000000,1.000000,14.224663,51.208785,2023/2024
2024-02-17,14.412972,-3.200000,1.000000,14.412972,51.886700,2023/2024
2024-02-17,14.284113,-2.000000,1.000000,14.284113,51.422808,2023/2024
2024-02-17,13.963983,-1.800000,1.000000,13.963983,50.270338,2023/2024
2024-02-17,13.034183,-2.000000,1.000000,13.034183,46.923059,2023/2024
2024-02-17,10.181956,-1.200000,1.000000,10.181956,36.655042,2023/2024
2024-02-17,13.090110,-3.200000,1.000000,13.090110,47.124396,2023/2024
2024-02-17,26.950404,-3.000000,2.000000,13.475202,48.510727,2023/2024
2024-02-17,21.235509,-1.600000,2.000000,10.617755,38.223917,2023/2024
2024-02-17,15.970397,-1.000000,2.000000,7.985198,28.746714,2023/2024
2024-02-17,14.799635,-0.800000,2.000000,7.399817,26.639343,2023/2024
2024-02-17,14.131646,-0.400000,2.000000,7.065823,25.436963,2023/2024
2024-02-17,9.005786,-1.800000,2.000000,4.502893,16.210415,2023/2024
2024-02-17,9.865347,-0.600000,1.000000,9.865347,35.515249,2023/2024
2024-02-17,8.981789,-0.400000,4.000000,2.245447,8.083610,2023/2024
2024-02-17,9.504203,-3.400000,43.000000,0.221028,0.795701,2023/2024
2024-02-17,9.907186,-4.200000,1.000000,9.907186,35.665869,2023/2024
2024-02-17,12.386361,-2.000000,1.000000,12.386361,44.590900,2023/2024
2024-02-17,9.322729,-2.200000,1.000000,9.322729,33.561825,2023/2024
2024-02-17,9.078626,-4.600000,1.000000,9.078626,32.683054,2023/2024
2024-02-17,11.309143,-4.200000,1.000000,11.309143,40.712915,2023/2024
2024-02-17,12.057345,-3.200000,1.000000,12.057345,43.406442,2023/2024
2024-02-17,11.622480,-2.400000,1.000000,11.622480,41.840927,2023/2024
2024-02-17,11.712668,-4.800000,1.000000,11.712668,42.165605,2023/2024
2024-02-17,11.678182,-3.000000,1.000000,11.678182,42.041457,2023/2024
2024-02-17,10.912060,-2.400000,1.000000,10.912060,39.283415,2023/2024
2024-02-17,9.883274,-2.200000,1.000000,9.883274,35.579786,2023/2024
2024-02-17,9.847674,-2.800000,1.000000,9.847674,35.451627,2023/2024
2024-02-17,9.790505,-3.600000,1.000000,9.790505,35.245816,2023/2024
2024-02-17,9.476318,-2.600000,1.000000,9.476318,34.114745,2023/2024
2024-02-17,9.543946,-2.400000,1.000000,9.543946,34.358206,2023/2024
2024-02-17,8.758132,-3.200000,1.000000,8.758132,31.529275,2023/2024
2024-02-17,7.919709,-3.000000,1.000000,7.919709,28.510954,2023/2024
2024-02-17,5.037710,-2.200000,1.000000,5.037710,18.135757,2023/2024
2024-02-17,7.390184,-1.400000,2.000000,3.695092,13.302331,2023/2024
2024-02-17,5.735558,0.000000,6.000000,0.955926,3.441335,2023/2024
2024-02-17,7.471844,-4.800000,91.000000,0.082108,0.295589,2023/2024
2024-02-17,7.352315,-4.600000,1.000000,7.352315,26.468335,2023/2024
2024-02-17,7.236501,-3.400000,1.000000,7.236501,26.051405,2023/2024
2024-02-17,7.334282,-3.600000,1.000000,7.334282,26.403415,2023/2024
2024-02-17,7.637610,-4.200000,1.000000,7.637610,27.495394,2023/2024
2024-02-17,7.778921,-3.400000,1.000000,7.778921,28.004114,2023/2024
2024-02-17,6.821338,-3.600000,1.000000,6.821338,24.556817,2023/2024
2024-02-17,8.924304,-4.000000,1.000000,8.924304,32.127494,2023/2024
2024-02-17,8.027382,-4.600000,1.000000,8.027382,28.898576,2023/2024
2024-02-17,6.930515,-3.200000,1.000000,6.930515,24.949854,2023/2024
2024-02-17,7.287452,-3.200000,1.000000,7.287452,26.234827,2023/2024
2024-02-17,8.390845,-4.600000,1.000000,8.390845,30.207044,2023/2024
2024-02-17,7.823694,-3.800000,1.000000,7.823694,28.165299,2023/2024
2024-02-17,8.361938,-4.600000,1.000000,8.361938,30.102977,2023/2024
2024-02-17,7.275777,-2.200000,1.000000,7.275777,26.192799,2023/2024
2024-02-17,7.173985,-3.400000,1.000000,7.173985,25.826344,2023/2024
2024-02-17,8.027297,-4.400000,1.000000,8.027297,28.898269,2023/2024
2024-02-17,8.218765,-4.000000,1.000000,8.218765,29.587556,2023/2024
2024-02-17,9.234050,-4.800000,1.000000,9.234050,33.242582,2023/2024
2024-02-17,9.043756,-3.000000,1.000000,9.043756,32.557521,2023/2024
2024-02-17,8.291457,-2.600000,1.000000,8.291457,29.849247,2023/2024
2024-02-17,8.919461,-5.400000,1.000000,8.919461,32.110059,2023/2024
2024-02-17,8.930053,-3.600000,1.000000,8.930053,32.148190,2023/2024
2024-02-17,8.479694,-2.000000,1.000000,8.479694,30.526898,2023/2024
2024-02-17,9.772450,-3.000000,1.000000,9.772450,35.180821,2023/2024
2024-02-17,9.577491,-2.800000,1.000000,9.577491,34.478966,2023/2024
2024-02-17,9.910424,-3.400000,1.000000,9.910424,35.677528,2023/2024
2024-02-17,9.739204,-2.600000,1.000000,9.739204,35.061135,2023/2024
2024-02-17,9.819090,-2.000000,1.000000,9.819090,35.348723,2023/2024
2024-02-17,10.002763,-3.000000,1.000000,10.002763,36.009945,2023/2024
2024-02-17,9.682109,-2.000000,1.000000,9.682109,34.855591,2023/2024
2024-02-17,9.776397,-4.200000,1.000000,9.776397,35.195029,2023/2024
2024-02-17,9.289284,-2.000000,1.000000,9.289284,33.441424,2023/2024
2024-02-17,11.370750,-3.600000,1.000000,11.370750,40.934700,2023/2024
2024-02-17,11.163288,-3.400000,1.000000,11.163288,40.187836,2023/2024
2024-02-17,11.561903,-4.200000,1.000000,11.561903,41.622852,2023/2024
2024-02-17,11.271286,-3.600000,1.000000,11.271286,40.576630,2023/2024
2024-02-17,12.230892,-5.000000,1.000000,12.230892,44.031212,2023/2024
2024-02-17,11.094224,-1.800000,1.000000,11.094224,39.939206,2023/2024
2024-02-17,9.922532,-3.000000,1.000000,9.922532,35.721116,2023/2024
2024-02-17,10.532694,-2.200000,1.000000,10.532694,37.917697,2023/2024
2024-02-17,11.196449,-1.800000,1.000000,11.196449,40.307216,2023/2024
2024-02-17,12.369388,-3.200000,1.000000,12.369388,44.529796,2023/2024
2024-02-17,11.945484,-3.200000,1.000000,11.945484,43.003741,2023/2024
2024-02-17,17.085730,-3.200000,1.000000,17.085730,61.508630,2023/2024
2024-02-17,16.252383,-5.800000,1.000000,16.252383,58.508577,2023/2024
2024-02-17,13.263306,-3.600000,1.000000,13.263306,47.747900,2023/2024
2024-02-17,6.306373,-2.000000,1.000000,6.306373,22.702942,2023/2024
2024-02-17,4.815659,-2.800000,1.000000,4.815659,17.336372,2023/2024
2024-02-17,1.805254,-0.200000,1.000000,1.805254,6.498915,2023/2024
2024-02-17,4.487196,-0.200000,1.000000,4.487196,16.153905,2023/2024
2024-02-17,3.858411,0.000000,1.000000,3.858411,13.890278,2023/2024
2024-02-17,3.800312,-0.200000,4.000000,0.950078,3.420281,2023/2024
2024-02-17,3.755515,0.000000,6.000000,0.625919,2.253309,2023/2024
2024-02-17,4.567701,-2.600000,83.000000,0.055033,0.198117,2023/2024
2024-02-17,3.980246,-1.200000,1.000000,3.980246,14.328885,2023/2024
2024-02-17,17.244334,-1.600000,2.000000,8.622167,31.039801,2023/2024
2024-02-17,7.944294,-1.000000,1.000000,7.944294,28.599460,2023/2024
2024-02-17,10.316608,-1.200000,1.000000,10.316608,37.139789,2023/2024
2024-02-17,11.020548,-1.800000,1.000000,11.020548,39.673971,2023/2024
2024-02-17,11.014580,-1.600000,1.000000,11.014580,39.652490,2023/2024
2024-02-17,13.774631,-1.000000,1.000000,13.774631,49.588670,2023/2024
2024-02-17,15.469621,-1.400000,1.000000,15.469621,55.690634,2023/2024
2024-02-17,15.847320,-5.000000,1.000000,15.847320,57.050351,2023/2024
2024-02-17,15.065023,-4.400000,1.000000,15.065023,54.234081,2023/2024
2024-02-17,13.770831,-0.800000,1.000000,13.770831,49.574993,2023/2024
2024-02-17,13.444496,-1.800000,1.000000,13.444496,48.400186,2023/2024
2024-02-17,11.606017,-2.400000,1.000000,11.606017,41.781661,2023/2024
2024-02-17,10.899583,-2.200000,1.000000,10.899583,39.238500,2023/2024
2024-02-17,10.807191,-2.800000,1.000000,10.807191,38.905888,2023/2024
2024-02-17,10.799686,-3.400000,1.000000,10.799686,38.878869,2023/2024
2024-02-17,11.703860,-5.000000,1.000000,11.703860,42.133896,2023/2024
2024-02-17,11.122968,-0.800000,1.000000,11.122968,40.042685,2023/2024
2024-02-17,11.377263,-3.200000,1.000000,11.377263,40.958146,2023/2024
2024-02-17,11.102078,-1.400000,1.000000,11.102078,39.967480,2023/2024
2024-02-17,10.349761,-2.600000,1.000000,10.349761,37.259138,2023/2024
2024-02-17,9.880269,-1.800000,1.000000,9.880269,35.568970,2023/2024
2024-02-17,9.283957,-1.200000,1.000000,9.283957,33.422244,2023/2024
2024-02-17,19.902460,-2.200000,2.000000,9.951230,35.824428,2023/2024
2024-02-17,15.447149,-1.400000,2.000000,7.723574,27.804868,2023/2024
2024-02-17,7.323603,-1.800000,1.000000,7.323603,26.364969,2023/2024
2024-02-17,7.588197,-1.600000,1.000000,7.588197,27.317508,2023/2024
2024-02-17,8.084695,-1.400000,1.000000,8.084695,29.104900,2023/2024
2024-02-17,7.245929,-0.800000,1.000000,7.245929,26.085344,2023/2024
2024-02-17,7.022980,-0.600000,1.000000,7.022980,25.282729,2023/2024
2024-02-17,7.018030,-0.800000,1.000000,7.018030,25.264907,2023/2024
2024-02-17,6.756729,-1.000000,1.000000,6.756729,24.324224,2023/2024
2024-02-17,6.506132,-0.800000,1.000000,6.506132,23.422075,2023/2024
2024-02-17,5.977653,-0.400000,1.000000,5.977653,21.519550,2023/2024
2024-02-17,11.001967,-2.000000,2.000000,5.500983,19.803541,2023/2024
2024-02-17,5.281792,-0.400000,1.000000,5.281792,19.014451,2023/2024
2024-02-17,5.666160,-0.600000,1.000000,5.666160,20.398176,2023/2024
2024-02-17,9.444539,-1.800000,2.000000,4.722270,17.000170,2023/2024
2024-02-17,4.775254,-1.800000,1.000000,4.775254,17.190916,2023/2024
2024-02-17,6.164303,-1.800000,1.000000,6.164303,22.191490,2023/2024
2024-02-17,15.610357,-4.200000,2.000000,7.805178,28.098642,2023/2024
2024-02-17,8.545889,-0.600000,1.000000,8.545889,30.765199,2023/2024
2024-02-17,8.680975,-0.200000,1.000000,8.680975,31.251511,2023/2024
2024-02-17,7.442765,-0.200000,1.000000,7.442765,26.793954,2023/2024
2024-02-17,6.327357,-0.400000,1.000000,6.327357,22.778486,2023/2024
2024-02-17,10.325260,0.200000,2.000000,5.162630,18.585467,2023/2024
2024-02-17,6.639705,0.200000,2.000000,3.319853,11.951469,2023/2024
2024-02-17,3.363566,-0.400000,4.000000,0.840892,3.027210,2023/2024
2024-02-17,0.364754,-0.200000,4.000000,0.091188,0.328278,2023/2024
2024-02-17,905.771714,299.200000,331.000000,2.736470,9.851294,2023/2024
