Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-01-30,16.123428,-3.000000,1.000000,16.123428,58.044341,2023/2024
2024-01-30,17.265657,-5.800000,1.000000,17.265657,62.156366,2023/2024
2024-01-30,17.036011,-3.000000,1.000000,17.036011,61.329640,2023/2024
2024-01-30,18.574974,-5.200000,1.000000,18.574974,66.869908,2023/2024
2024-01-30,18.333448,-3.400000,1.000000,18.333448,66.000414,2023/2024
2024-01-30,19.963068,-8.200000,1.000000,19.963068,71.867044,2023/2024
2024-01-30,17.289858,-3.000000,1.000000,17.289858,62.243489,2023/2024
2024-01-30,16.857091,-1.600000,1.000000,16.857091,60.685529,2023/2024
2024-01-30,17.129868,-4.000000,1.000000,17.129868,61.667524,2023/2024
2024-01-30,16.961845,-5.000000,1.000000,16.961845,61.062640,2023/2024
2024-01-30,15.030085,-5.800000,1.000000,15.030085,54.108305,2023/2024
2024-01-30,20.300376,-2.400000,1.000000,20.300376,73.081352,2023/2024
2024-01-30,17.253056,-3.400000,1.000000,17.253056,62.111002,2023/2024
2024-01-30,18.517263,-4.800000,1.000000,18.517263,66.662146,2023/2024
2024-01-30,18.449593,-3.600000,1.000000,18.449593,66.418535,2023/2024
2024-01-30,19.268083,-3.800000,1.000000,19.268083,69.365098,2023/2024
2024-01-30,20.323253,-5.400000,1.000000,20.323253,73.163712,2023/2024
2024-01-30,20.714693,-2.800000,1.000000,20.714693,74.572895,2023/2024
2024-01-30,20.000133,-3.000000,1.000000,20.000133,72.000481,2023/2024
2024-01-30,22.518231,-12.200000,1.000000,22.518231,81.065633,2023/2024
2024-01-30,18.981430,-2.200000,1.000000,18.981430,68.333147,2023/2024
2024-01-30,18.314373,-3.600000,1.000000,18.314373,65.931744,2023/2024
2024-01-30,13.914582,-1.800000,1.000000,13.914582,50.092494,2023/2024
2024-01-30,12.244528,-3.200000,1.000000,12.244528,44.080302,2023/2024
2024-01-30,10.789741,-6.200000,1.000000,10.789741,38.843066,2023/2024
2024-01-30,6.921572,-0.800000,1.000000,6.921572,24.917658,2023/2024
2024-01-30,5.954886,-0.800000,1.000000,5.954886,21.437591,2023/2024
2024-01-30,4.597300,-0.200000,1.000000,4.597300,16.550278,2023/2024
2024-01-30,3.822099,0.000000,1.000000,3.822099,13.759555,2023/2024
2024-01-30,2.530989,0.000000,1.000000,2.530989,9.111560,2023/2024
2024-01-30,3.460461,-0.200000,3.000000,1.153487,4.152553,2023/2024
2024-01-30,2.192708,0.000000,1.000000,2.192708,7.893747,2023/2024
2024-01-30,6.363280,-0.200000,2.000000,3.181640,11.453904,2023/2024
2024-01-30,16.086504,0.200000,6.000000,2.681084,9.651902,2023/2024
2024-01-30,8.855371,-0.400000,5.000000,1.771074,6.375867,2023/2024
2024-01-30,3.742890,0.000000,7.000000,0.534699,1.924915,2023/2024
2024-01-30,3.038250,-0.200000,6.000000,0.506375,1.822950,2023/2024
2024-01-30,4.194270,0.000000,4.000000,1.048568,3.774843,2023/2024
2024-01-30,10.819168,-0.400000,5.000000,2.163834,7.789801,2023/2024
2024-01-30,10.644859,2.200000,3.000000,3.548286,12.773831,2023/2024
2024-01-30,4.515672,2.400000,1.000000,4.515672,16.256419,2023/2024
2024-01-30,2238.854375,725.400000,552.000000,4.055896,14.601224,2023/2024
2024-01-30,3.375504,-0.600000,1.000000,3.375504,12.151815,2023/2024
2024-01-30,11.733530,-0.400000,2.000000,5.866765,21.120354,2023/2024
2024-01-30,10.871661,-0.200000,2.000000,5.435831,19.568990,2023/2024
2024-01-30,10.025734,0.000000,2.000000,5.012867,18.046321,2023/2024
2024-01-30,15.630972,-0.400000,3.000000,5.210324,18.757166,2023/2024
2024-01-30,21.653331,0.000000,5.000000,4.330666,15.590399,2023/2024
2024-01-30,19.285662,0.000000,6.000000,3.214277,11.571397,2023/2024
2024-01-30,30.603406,-0.400000,6.000000,5.100568,18.362044,2023/2024
2024-01-30,3.844283,-0.600000,1.000000,3.844283,13.839420,2023/2024
2024-01-30,10.488498,-0.400000,2.000000,5.244249,18.879297,2023/2024
2024-01-30,16.465644,-1.000000,2.000000,8.232822,29.638159,2023/2024
2024-01-30,14.403777,-1.600000,2.000000,7.201888,25.926798,2023/2024
2024-01-30,8.847640,-1.200000,1.000000,8.847640,31.851503,2023/2024
2024-01-30,9.030499,-1.000000,1.000000,9.030499,32.509798,2023/2024
2024-01-30,18.956431,-2.400000,2.000000,9.478215,34.121575,2023/2024
2024-01-30,22.337321,-1.800000,2.000000,11.168660,40.207178,2023/2024
2024-01-30,12.032198,-2.600000,1.000000,12.032198,43.315913,2023/2024
2024-01-30,12.524750,-2.200000,1.000000,12.524750,45.089099,2023/2024
2024-01-30,11.888227,-0.800000,1.000000,11.888227,42.797618,2023/2024
2024-01-30,14.906560,-4.400000,1.000000,14.906560,53.663617,2023/2024
2024-01-30,12.382889,-1.200000,1.000000,12.382889,44.578401,2023/2024
2024-01-30,11.107654,-1.600000,1.000000,11.107654,39.987553,2023/2024
2024-01-30,14.669467,-3.200000,1.000000,14.669467,52.810081,2023/2024
2024-01-30,17.972192,-0.400000,1.000000,17.972192,64.699891,2023/2024
2024-01-30,14.392587,-0.600000,1.000000,14.392587,51.813314,2023/2024
2024-01-30,13.041658,-4.400000,1.000000,13.041658,46.949970,2023/2024
2024-01-30,18.652149,-2.400000,1.000000,18.652149,67.147735,2023/2024
2024-01-30,15.580983,-1.800000,1.000000,15.580983,56.091538,2023/2024
2024-01-30,15.057962,-4.000000,1.000000,15.057962,54.208664,2023/2024
2024-01-30,14.376815,-1.800000,1.000000,14.376815,51.756535,2023/2024
2024-01-30,13.413938,-1.600000,1.000000,13.413938,48.290176,2023/2024
2024-01-30,13.853727,-0.600000,1.000000,13.853727,49.873417,2023/2024
2024-01-30,14.896203,-1.200000,1.000000,14.896203,53.626332,2023/2024
2024-01-30,17.164015,-6.600000,1.000000,17.164015,61.790454,2023/2024
2024-01-30,18.025972,-1.600000,1.000000,18.025972,64.893498,2023/2024
2024-01-30,18.526883,-2.600000,1.000000,18.526883,66.696779,2023/2024
2024-01-30,21.218440,-9.600000,1.000000,21.218440,76.386383,2023/2024
2024-01-30,19.223944,-4.400000,1.000000,19.223944,69.206197,2023/2024
2024-01-30,17.685241,-3.600000,1.000000,17.685241,63.666866,2023/2024
2024-01-30,17.572040,-4.400000,1.000000,17.572040,63.259342,2023/2024
2024-01-30,16.120099,-1.600000,1.000000,16.120099,58.032355,2023/2024
2024-01-30,15.801005,-2.200000,1.000000,15.801005,56.883617,2023/2024
2024-01-30,14.721955,-1.800000,1.000000,14.721955,52.999039,2023/2024
2024-01-30,13.621701,-1.800000,1.000000,13.621701,49.038124,2023/2024
2024-01-30,14.511371,-1.800000,1.000000,14.511371,52.240937,2023/2024
2024-01-30,15.795108,-1.400000,1.000000,15.795108,56.862390,2023/2024
2024-01-30,16.901008,-4.400000,1.000000,16.901008,60.843627,2023/2024
2024-01-30,17.042112,-2.800000,1.000000,17.042112,61.351604,2023/2024
2024-01-30,18.366593,-2.400000,1.000000,18.366593,66.119734,2023/2024
2024-01-30,21.439354,-4.400000,1.000000,21.439354,77.181673,2023/2024
2024-01-30,22.357940,-5.800000,1.000000,22.357940,80.488584,2023/2024
2024-01-30,23.898228,-10.600000,1.000000,23.898228,86.033622,2023/2024
2024-01-30,22.397442,-6.400000,1.000000,22.397442,80.630791,2023/2024
2024-01-30,20.368265,-4.800000,1.000000,20.368265,73.325756,2023/2024
2024-01-30,17.749767,-2.000000,1.000000,17.749767,63.899161,2023/2024
2024-01-30,15.922822,-1.800000,1.000000,15.922822,57.322161,2023/2024
2024-01-30,15.231676,-4.000000,1.000000,15.231676,54.834032,2023/2024
2024-01-30,12.980821,-3.200000,1.000000,12.980821,46.730957,2023/2024
2024-01-30,11.586003,-3.400000,1.000000,11.586003,41.709609,2023/2024
2024-01-30,11.726701,-1.400000,1.000000,11.726701,42.216124,2023/2024
2024-01-30,14.488903,-7.200000,1.000000,14.488903,52.160052,2023/2024
2024-01-30,14.532269,-2.200000,1.000000,14.532269,52.316169,2023/2024
2024-01-30,16.966070,-4.800000,1.000000,16.966070,61.077854,2023/2024
2024-01-30,14.573661,-3.600000,1.000000,14.573661,52.465179,2023/2024
2024-01-30,14.264517,-1.800000,1.000000,14.264517,51.352260,2023/2024
2024-01-30,18.436660,-9.600000,1.000000,18.436660,66.371977,2023/2024
2024-01-30,16.393072,-4.200000,1.000000,16.393072,59.015060,2023/2024
2024-01-30,15.516811,-5.400000,1.000000,15.516811,55.860519,2023/2024
2024-01-30,17.942049,-4.600000,1.000000,17.942049,64.591377,2023/2024
2024-01-30,16.696689,-3.400000,1.000000,16.696689,60.108081,2023/2024
2024-01-30,18.891436,-7.400000,1.000000,18.891436,68.009171,2023/2024
2024-01-30,17.143116,-5.200000,1.000000,17.143116,61.715216,2023/2024
2024-01-30,16.856240,-1.400000,1.000000,16.856240,60.682463,2023/2024
2024-01-30,17.468504,-1.800000,1.000000,17.468504,62.886614,2023/2024
2024-01-30,17.599132,-2.400000,1.000000,17.599132,63.356875,2023/2024
2024-01-30,19.729954,-7.800000,1.000000,19.729954,71.027835,2023/2024
2024-01-30,20.447940,-7.200000,1.000000,20.447940,73.612585,2023/2024
2024-01-30,21.530012,-5.000000,1.000000,21.530012,77.508043,2023/2024
2024-01-30,23.130954,-1.600000,1.000000,23.130954,83.271434,2023/2024
2024-01-30,26.124527,-11.200000,1.000000,26.124527,94.048298,2023/2024
2024-01-30,23.029490,-5.000000,1.000000,23.029490,82.906165,2023/2024
2024-01-30,21.489987,-4.200000,1.000000,21.489987,77.363952,2023/2024
2024-01-30,20.179891,-4.000000,1.000000,20.179891,72.647609,2023/2024
2024-01-30,20.440169,-3.600000,1.000000,20.440169,73.584609,2023/2024
2024-01-30,19.318683,-3.600000,1.000000,19.318683,69.547259,2023/2024
2024-01-30,19.140736,-2.000000,1.000000,19.140736,68.906649,2023/2024
2024-01-30,18.038933,-3.400000,1.000000,18.038933,64.940157,2023/2024
2024-01-30,17.792809,-3.400000,1.000000,17.792809,64.054111,2023/2024
2024-01-30,16.307579,-2.200000,1.000000,16.307579,58.707286,2023/2024
2024-01-30,16.071496,-2.200000,1.000000,16.071496,57.857385,2023/2024
2024-01-30,16.037578,-2.000000,1.000000,16.037578,57.735279,2023/2024
2024-01-30,15.928776,-1.200000,1.000000,15.928776,57.343593,2023/2024
2024-01-30,14.058693,-1.200000,1.000000,14.058693,50.611294,2023/2024
2024-01-30,15.035294,-3.200000,1.000000,15.035294,54.127059,2023/2024
2024-01-30,14.583099,-0.400000,1.000000,14.583099,52.499158,2023/2024
2024-01-30,15.095523,-1.000000,1.000000,15.095523,54.343882,2023/2024
2024-01-30,29.774956,-3.600000,2.000000,14.887478,53.594921,2023/2024
2024-01-30,14.835955,-1.600000,1.000000,14.835955,53.409439,2023/2024
2024-01-30,15.128789,-2.200000,1.000000,15.128789,54.463640,2023/2024
2024-01-30,12.579762,-1.800000,1.000000,12.579762,45.287142,2023/2024
2024-01-30,20.953974,-1.600000,1.000000,20.953974,75.434308,2023/2024
2024-01-30,15.430110,-5.000000,1.000000,15.430110,55.548396,2023/2024
2024-01-30,20.266894,-4.000000,1.000000,20.266894,72.960818,2023/2024
2024-01-30,24.453207,-3.400000,1.000000,24.453207,88.031546,2023/2024
2024-01-30,21.596098,-8.400000,1.000000,21.596098,77.745951,2023/2024
2024-01-30,15.866256,-3.200000,1.000000,15.866256,57.118522,2023/2024
2024-01-30,18.787564,-4.000000,1.000000,18.787564,67.635229,2023/2024
2024-01-30,17.692207,-2.400000,1.000000,17.692207,63.691946,2023/2024
2024-01-30,21.168517,-2.200000,1.000000,21.168517,76.206662,2023/2024
2024-01-30,13.654821,-2.000000,1.000000,13.654821,49.157355,2023/2024
2024-01-30,15.755929,-2.800000,1.000000,15.755929,56.721343,2023/2024
2024-01-30,13.265779,-1.400000,1.000000,13.265779,47.756803,2023/2024
2024-01-30,13.278021,-4.800000,1.000000,13.278021,47.800875,2023/2024
2024-01-30,10.836161,-2.800000,1.000000,10.836161,39.010181,2023/2024
2024-01-30,9.974437,-2.200000,1.000000,9.974437,35.907973,2023/2024
2024-01-30,13.594255,-5.800000,1.000000,13.594255,48.939317,2023/2024
2024-01-30,12.686862,-3.000000,1.000000,12.686862,45.672702,2023/2024
2024-01-30,12.588681,-6.000000,1.000000,12.588681,45.319252,2023/2024
2024-01-30,10.918608,-3.400000,1.000000,10.918608,39.306988,2023/2024
2024-01-30,12.617497,-6.400000,1.000000,12.617497,45.422989,2023/2024
2024-01-30,11.955719,-5.200000,1.000000,11.955719,43.040587,2023/2024
2024-01-30,12.794744,-3.800000,1.000000,12.794744,46.061078,2023/2024
2024-01-30,14.089723,-5.800000,1.000000,14.089723,50.723001,2023/2024
2024-01-30,15.881519,-6.200000,1.000000,15.881519,57.173467,2023/2024
2024-01-30,16.937723,-7.000000,1.000000,16.937723,60.975802,2023/2024
2024-01-30,16.501445,-2.200000,1.000000,16.501445,59.405201,2023/2024
2024-01-30,21.112923,-8.800000,1.000000,21.112923,76.006524,2023/2024
2024-01-30,19.114943,-4.200000,1.000000,19.114943,68.813795,2023/2024
2024-01-30,17.857493,-7.200000,1.000000,17.857493,64.286974,2023/2024
2024-01-30,16.911195,-2.600000,1.000000,16.911195,60.880302,2023/2024
2024-01-30,16.007434,-3.200000,1.000000,16.007434,57.626764,2023/2024
2024-01-30,16.562310,-3.400000,1.000000,16.562310,59.624314,2023/2024
2024-01-30,17.273443,-2.800000,1.000000,17.273443,62.184395,2023/2024
2024-01-30,17.057611,-2.400000,1.000000,17.057611,61.407398,2023/2024
2024-01-30,18.113378,-7.000000,1.000000,18.113378,65.208161,2023/2024
2024-01-30,14.055114,-3.200000,1.000000,14.055114,50.598411,2023/2024
2024-01-30,19.080182,-3.200000,1.000000,19.080182,68.688655,2023/2024
2024-01-30,20.824291,-4.200000,1.000000,20.824291,74.967448,2023/2024
2024-01-30,32.130330,-17.800000,1.000000,32.130330,115.669189,2023/2024
2024-01-30,20.328020,-1.600000,1.000000,20.328020,73.180871,2023/2024
2024-01-30,14.121219,-1.000000,1.000000,14.121219,50.836387,2023/2024
2024-01-30,7.848513,-0.800000,1.000000,7.848513,28.254645,2023/2024
2024-01-30,8.834874,-0.400000,1.000000,8.834874,31.805545,2023/2024
2024-01-30,8.360742,0.400000,3.000000,2.786914,10.032890,2023/2024
2024-01-30,1.224526,0.000000,1.000000,1.224526,4.408295,2023/2024
2024-01-30,3.058833,-0.400000,3.000000,1.019611,3.670599,2023/2024
2024-01-30,3.696858,-0.400000,3.000000,1.232286,4.436229,2023/2024
2024-01-30,4.268616,-0.400000,3.000000,1.422872,5.122339,2023/2024
2024-01-30,0.534018,0.000000,1.000000,0.534018,1.922466,2023/2024
2024-01-30,8.592709,-0.600000,7.000000,1.227530,4.419107,2023/2024
2024-01-30,6.314340,-0.400000,4.000000,1.578585,5.682906,2023/2024
2024-01-30,2.732966,-0.200000,2.000000,1.366483,4.919339,2023/2024
2024-01-30,0.783579,-0.200000,2.000000,0.391789,1.410442,2023/2024
2024-01-30,0.214056,-0.200000,1.000000,0.214056,0.770601,2023/2024
2024-01-30,0.817430,0.000000,2.000000,0.408715,1.471375,2023/2024
2024-01-30,21.867760,-2.400000,21.000000,1.041322,3.748759,2023/2024
2024-01-30,18.631879,0.600000,4.000000,4.657970,16.768691,2023/2024
2024-01-30,5.053448,0.800000,1.000000,5.053448,18.192412,2023/2024
2024-01-30,10.127474,2.400000,2.000000,5.063737,18.229454,2023/2024
2024-01-30,1397.746216,378.400000,333.000000,4.197436,15.110770,2023/2024
2024-01-30,4.443827,-0.600000,1.000000,4.443827,15.997776,2023/2024
2024-01-30,9.244320,-0.800000,1.000000,9.244320,33.279553,2023/2024
2024-01-30,19.504580,-1.600000,2.000000,9.752290,35.108244,2023/2024
2024-01-30,7.765941,-1.200000,1.000000,7.765941,27.957389,2023/2024
2024-01-30,27.706496,-1.200000,3.000000,9.235499,33.247795,2023/2024
2024-01-30,7.439516,-0.400000,1.000000,7.439516,26.782256,2023/2024
2024-01-30,25.565624,-0.600000,4.000000,6.391406,23.009062,2023/2024
2024-01-30,6.142080,0.000000,1.000000,6.142080,22.111487,2023/2024
2024-01-30,26.231184,-1.200000,4.000000,6.557796,23.608066,2023/2024
2024-01-30,17.072503,-1.800000,2.000000,8.536252,30.730506,2023/2024
2024-01-30,10.688664,-0.600000,1.000000,10.688664,38.479189,2023/2024
2024-01-30,10.764582,-2.000000,1.000000,10.764582,38.752494,2023/2024
2024-01-30,16.989478,-4.400000,1.000000,16.989478,61.162121,2023/2024
2024-01-30,13.902202,-1.800000,1.000000,13.902202,50.047929,2023/2024
2024-01-30,13.580300,-3.600000,1.000000,13.580300,48.889078,2023/2024
2024-01-30,12.596859,-1.600000,1.000000,12.596859,45.348691,2023/2024
2024-01-30,12.525037,-1.600000,1.000000,12.525037,45.090133,2023/2024
2024-01-30,10.150202,-0.800000,1.000000,10.150202,36.540727,2023/2024
2024-01-30,7.595835,-1.600000,1.000000,7.595835,27.345007,2023/2024
2024-01-30,5.371891,-1.800000,1.000000,5.371891,19.338809,2023/2024
2024-01-30,6.883927,-1.600000,3.000000,2.294642,8.260712,2023/2024
2024-01-30,1.088595,-0.400000,1.000000,1.088595,3.918941,2023/2024
2024-01-30,6.873767,-0.400000,2.000000,3.436883,12.372780,2023/2024
2024-01-30,12.813489,-3.600000,2.000000,6.406745,23.064280,2023/2024
2024-01-30,6.435851,-2.000000,1.000000,6.435851,23.169064,2023/2024
2024-01-30,7.084865,-3.800000,1.000000,7.084865,25.505514,2023/2024
2024-01-30,6.501017,-1.600000,1.000000,6.501017,23.403660,2023/2024
2024-01-30,7.665190,-4.000000,1.000000,7.665190,27.594683,2023/2024
2024-01-30,7.613036,-1.800000,1.000000,7.613036,27.406929,2023/2024
2024-01-30,8.399783,-4.400000,1.000000,8.399783,30.239219,2023/2024
2024-01-30,7.979828,-3.600000,1.000000,7.979828,28.727382,2023/2024
2024-01-30,8.353261,-2.200000,1.000000,8.353261,30.071740,2023/2024
2024-01-30,9.871347,-3.800000,1.000000,9.871347,35.536848,2023/2024
2024-01-30,9.954133,-3.600000,1.000000,9.954133,35.834877,2023/2024
2024-01-30,10.947154,-5.000000,1.000000,10.947154,39.409756,2023/2024
2024-01-30,11.066235,-4.400000,1.000000,11.066235,39.838445,2023/2024
2024-01-30,10.898004,-3.400000,1.000000,10.898004,39.232816,2023/2024
2024-01-30,11.154607,-3.600000,1.000000,11.154607,40.156586,2023/2024
2024-01-30,11.616802,-4.200000,1.000000,11.616802,41.820487,2023/2024
2024-01-30,14.947692,-6.400000,1.000000,14.947692,53.811691,2023/2024
2024-01-30,13.677452,-3.200000,1.000000,13.677452,49.238829,2023/2024
2024-01-30,16.247754,-7.200000,1.000000,16.247754,58.491915,2023/2024
2024-01-30,17.728182,-3.000000,1.000000,17.728182,63.821455,2023/2024
2024-01-30,18.535937,-4.200000,1.000000,18.535937,66.729374,2023/2024
2024-01-30,15.489623,-2.600000,1.000000,15.489623,55.762644,2023/2024
2024-01-30,12.204163,-4.600000,1.000000,12.204163,43.934987,2023/2024
2024-01-30,9.891325,-2.600000,1.000000,9.891325,35.608770,2023/2024
2024-01-30,7.198344,-1.000000,1.000000,7.198344,25.914040,2023/2024
2024-01-30,5.445050,-0.800000,1.000000,5.445050,19.602181,2023/2024
2024-01-30,5.447082,-1.000000,1.000000,5.447082,19.609496,2023/2024
2024-01-30,5.657808,-1.000000,1.000000,5.657808,20.368108,2023/2024
2024-01-30,5.258203,-1.000000,1.000000,5.258203,18.929532,2023/2024
2024-01-30,7.683534,-3.200000,1.000000,7.683534,27.660724,2023/2024
2024-01-30,8.049770,-2.200000,1.000000,8.049770,28.979172,2023/2024
2024-01-30,9.509656,-4.000000,1.000000,9.509656,34.234761,2023/2024
2024-01-30,8.875015,-3.800000,1.000000,8.875015,31.950053,2023/2024
2024-01-30,12.987526,-2.200000,1.000000,12.987526,46.755093,2023/2024
2024-01-30,12.005405,-3.400000,1.000000,12.005405,43.219459,2023/2024
2024-01-30,12.121842,-4.000000,1.000000,12.121842,43.638633,2023/2024
2024-01-30,33.610534,-6.600000,2.000000,16.805267,60.498961,2023/2024
2024-01-30,23.285504,-6.800000,1.000000,23.285504,83.827816,2023/2024
2024-01-30,19.201561,-3.600000,1.000000,19.201561,69.125619,2023/2024
2024-01-30,19.192034,-3.800000,1.000000,19.192034,69.091324,2023/2024
2024-01-30,18.039485,-2.400000,1.000000,18.039485,64.942146,2023/2024
2024-01-30,17.393435,-1.800000,1.000000,17.393435,62.616366,2023/2024
2024-01-30,18.656646,-5.000000,1.000000,18.656646,67.163924,2023/2024
2024-01-30,16.454747,-2.200000,1.000000,16.454747,59.237090,2023/2024
2024-01-30,16.376042,-1.400000,1.000000,16.376042,58.953750,2023/2024
2024-01-30,15.502504,-2.600000,1.000000,15.502504,55.809014,2023/2024
2024-01-30,30.147913,-2.800000,2.000000,15.073956,54.266243,2023/2024
2024-01-30,13.776545,-0.800000,1.000000,13.776545,49.595563,2023/2024
2024-01-30,14.171827,-2.600000,1.000000,14.171827,51.018577,2023/2024
2024-01-30,13.719438,-2.200000,1.000000,13.719438,49.389976,2023/2024
2024-01-30,12.237608,-2.000000,1.000000,12.237608,44.055387,2023/2024
2024-01-30,14.459904,-1.800000,1.000000,14.459904,52.055653,2023/2024
2024-01-30,17.479349,-1.600000,1.000000,17.479349,62.925657,2023/2024
2024-01-30,12.099844,-2.000000,1.000000,12.099844,43.559439,2023/2024
2024-01-30,18.002007,-1.200000,1.000000,18.002007,64.807224,2023/2024
2024-01-30,13.413034,-3.200000,1.000000,13.413034,48.286922,2023/2024
2024-01-30,17.241045,-1.000000,1.000000,17.241045,62.067764,2023/2024
2024-01-30,22.597777,-5.800000,1.000000,22.597777,81.351996,2023/2024
2024-01-30,20.602343,-6.800000,1.000000,20.602343,74.168434,2023/2024
2024-01-30,20.076223,-2.400000,1.000000,20.076223,72.274403,2023/2024
2024-01-30,20.131242,-4.800000,1.000000,20.131242,72.472471,2023/2024
2024-01-30,19.276775,-4.200000,1.000000,19.276775,69.396389,2023/2024
2024-01-30,17.624042,-3.000000,1.000000,17.624042,63.446550,2023/2024
2024-01-30,17.512684,-2.800000,1.000000,17.512684,63.045663,2023/2024
2024-01-30,17.624070,-2.600000,1.000000,17.624070,63.446654,2023/2024
2024-01-30,16.470314,-1.600000,1.000000,16.470314,59.293132,2023/2024
2024-01-30,13.589729,-2.400000,1.000000,13.589729,48.923024,2023/2024
