Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h]
16.558623,-1.400000,1.000000,16.558623,59.611043
30.169630,-2.200000,2.000000,15.084815,54.305334
15.610372,-2.400000,1.000000,15.610372,56.197339
15.292008,-2.600000,1.000000,15.292008,55.051228
31.462331,-2.600000,2.000000,15.731165,56.632196
17.001550,-4.200000,1.000000,17.001550,61.205579
16.410296,-0.400000,1.000000,16.410296,59.077065
16.534644,-2.600000,1.000000,16.534644,59.524717
16.007687,-3.600000,1.000000,16.007687,57.627672
15.844608,-2.000000,1.000000,15.844608,57.040587
15.750687,-3.000000,1.000000,15.750687,56.702475
16.383718,-3.200000,1.000000,16.383718,58.981384
16.695548,-1.400000,1.000000,16.695548,60.103974
17.178081,-2.800000,1.000000,17.178081,61.841090
16.804261,-3.200000,1.000000,16.804261,60.495339
17.164237,-3.000000,1.000000,17.164237,61.791254
16.583347,-2.600000,1.000000,16.583347,59.700050
16.824096,-2.000000,1.000000,16.824096,60.566747
16.778265,-1.600000,1.000000,16.778265,60.401755
17.274110,-3.600000,1.000000,17.274110,62.186795
16.816299,-3.200000,1.000000,16.816299,60.538677
17.410916,-3.800000,1.000000,17.410916,62.679299
17.855147,-4.400000,1.000000,17.855147,64.278529
17.625520,-1.600000,1.000000,17.625520,63.451871
17.102857,-2.600000,1.000000,17.102857,61.570286
16.929250,-3.400000,1.000000,16.929250,60.945299
15.884316,-1.800000,1.000000,15.884316,57.183536
14.963761,-1.800000,1.000000,14.963761,53.869540
15.345745,-3.400000,1.000000,15.345745,55.244682
15.221847,-3.400000,1.000000,15.221847,54.798650
29.959179,-4.200000,2.000000,14.979589,53.926522
15.889434,-4.800000,1.000000,15.889434,57.201961
15.497570,-2.400000,1.000000,15.497570,55.791253
15.590507,-2.400000,1.000000,15.590507,56.125826
16.863143,-7.400000,1.000000,16.863143,60.707315
15.831720,-2.200000,1.000000,15.831720,56.994191
17.601388,-3.000000,1.000000,17.601388,63.364996
17.188672,-2.600000,1.000000,17.188672,61.879218
18.292584,-6.600000,1.000000,18.292584,65.853302
17.203788,-2.600000,1.000000,17.203788,61.933635
17.698682,-4.400000,1.000000,17.698682,63.715254
17.505493,-5.600000,1.000000,17.505493,63.019775
17.005656,-2.600000,1.000000,17.005656,61.220362
17.463723,-4.800000,1.000000,17.463723,62.869401
15.866401,-3.200000,1.000000,15.866401,57.119045
17.404916,-7.400000,1.000000,17.404916,62.657699
15.938218,-1.800000,1.000000,15.938218,57.377585
16.987962,-1.600000,1.000000,16.987962,61.156664
18.741303,-6.600000,1.000000,18.741303,67.468691
18.934887,-3.800000,1.000000,18.934887,68.165594
19.101306,-3.800000,1.000000,19.101306,68.764701
23.488056,-12.200000,1.000000,23.488056,84.557000
22.328196,-8.400000,1.000000,22.328196,80.381505
20.318733,-4.400000,1.000000,20.318733,73.147437
19.244612,-2.400000,1.000000,19.244612,69.280602
17.485334,-2.200000,1.000000,17.485334,62.947201
13.939121,-2.400000,1.000000,13.939121,50.180837
8.918654,-2.800000,1.000000,8.918654,32.107153
4.785302,-0.600000,1.000000,4.785302,17.227085
3.782996,0.000000,1.000000,3.782996,13.618786
6.362214,-0.400000,3.000000,2.120738,7.634656
2.130149,0.000000,1.000000,2.130149,7.668536
10.194153,0.000000,6.000000,1.699026,6.116492
4.478454,0.400000,7.000000,0.639779,2.303205
2291.309805,741.000000,638.000000,3.591395,12.929021
6.419862,0.000000,1.000000,6.419862,23.111503
6.511612,-0.400000,1.000000,6.511612,23.441802
18.034239,0.000000,3.000000,6.011413,21.641087
6.525498,-0.400000,1.000000,6.525498,23.491793
30.355028,0.200000,6.000000,5.059171,18.213017
18.076549,0.400000,5.000000,3.615310,13.015116
4.860461,0.000000,1.000000,4.860461,17.497660
25.500909,-1.000000,5.000000,5.100182,18.360654
6.446680,-0.400000,1.000000,6.446680,23.208047
14.197728,-1.000000,2.000000,7.098864,25.555911
15.603079,-1.400000,2.000000,7.801539,28.085542
8.482222,-0.600000,1.000000,8.482222,30.536000
9.325783,-0.400000,1.000000,9.325783,33.572819
10.007344,-1.200000,1.000000,10.007344,36.026437
11.075748,-0.400000,1.000000,11.075748,39.872691
11.680161,-1.800000,1.000000,11.680161,42.048581
13.039374,-1.800000,1.000000,13.039374,46.941747
13.848397,-1.600000,1.000000,13.848397,49.854230
14.381918,-3.000000,1.000000,14.381918,51.774906
13.665361,-2.200000,1.000000,13.665361,49.195298
13.180368,-1.800000,1.000000,13.180368,47.449324
13.857885,-2.000000,1.000000,13.857885,49.888386
13.616397,-2.200000,1.000000,13.616397,49.019029
17.265070,-2.000000,1.000000,17.265070,62.154252
14.449522,-1.400000,1.000000,14.449522,52.018279
12.227865,-3.200000,1.000000,12.227865,44.020315
15.181174,-3.800000,1.000000,15.181174,54.652225
15.829236,-0.800000,1.000000,15.829236,56.985249
16.433045,-3.600000,1.000000,16.433045,59.158962
15.298721,-2.400000,1.000000,15.298721,55.075396
13.765337,-1.200000,1.000000,13.765337,49.555215
27.832828,-2.200000,2.000000,13.916414,50.099091
17.120122,-5.400000,1.000000,17.120122,61.632439
16.987472,-2.400000,1.000000,16.987472,61.154899
19.199000,-4.800000,1.000000,19.199000,69.116402
19.489507,-4.600000,1.000000,19.489507,70.162224
19.915836,-7.000000,1.000000,19.915836,71.697008
19.367010,-4.200000,1.000000,19.367010,69.721236
17.979592,-3.200000,1.000000,17.979592,64.726532
18.168619,-3.000000,1.000000,18.168619,65.407029
17.220561,-3.200000,1.000000,17.220561,61.994019
15.680088,-2.000000,1.000000,15.680088,56.448315
14.990627,-2.000000,1.000000,14.990627,53.966256
14.415819,-1.800000,1.000000,14.415819,51.896949
15.342098,-3.200000,1.000000,15.342098,55.231554
16.452316,-2.000000,1.000000,16.452316,59.228339
17.390273,-4.600000,1.000000,17.390273,62.604982
17.811211,-4.400000,1.000000,17.811211,64.120359
16.581243,-1.800000,1.000000,16.581243,59.692474
20.001218,-2.400000,1.000000,20.001218,72.004385
23.197177,-11.200000,1.000000,23.197177,83.509836
19.830015,-8.200000,1.000000,19.830015,71.388055
16.418080,-4.000000,1.000000,16.418080,59.105089
13.911322,-6.400000,1.000000,13.911322,50.080758
9.954478,-1.800000,1.000000,9.954478,35.836121
15.129011,-1.000000,2.000000,7.564506,27.232220
5.713479,-0.200000,1.000000,5.713479,20.568526
6.705522,-1.200000,1.000000,6.705522,24.139878
7.073055,-2.200000,1.000000,7.073055,25.462998
7.941133,-1.400000,1.000000,7.941133,28.588078
8.756069,-3.200000,1.000000,8.756069,31.521847
9.238731,-2.600000,1.000000,9.238731,33.259433
9.598721,-1.600000,1.000000,9.598721,34.555396
8.703694,-3.800000,1.000000,8.703694,31.333298
11.910955,-3.600000,1.000000,11.910955,42.879439
11.061382,-4.200000,1.000000,11.061382,39.820977
11.832479,-3.000000,1.000000,11.832479,42.596926
11.632524,-3.600000,1.000000,11.632524,41.877087
12.206323,-4.400000,1.000000,12.206323,43.942764
12.429941,-3.400000,1.000000,12.429941,44.747787
13.305195,-5.000000,1.000000,13.305195,47.898702
11.365491,-2.000000,1.000000,11.365491,40.915768
14.419407,-4.400000,1.000000,14.419407,51.909865
19.644985,-3.400000,1.000000,19.644985,70.721947
17.570449,-4.000000,1.000000,17.570449,63.253617
18.117367,-6.000000,1.000000,18.117367,65.222522
17.845701,-2.600000,1.000000,17.845701,64.244525
18.341838,-3.400000,1.000000,18.341838,66.030615
18.824253,-2.400000,1.000000,18.824253,67.767310
19.928983,-6.400000,1.000000,19.928983,71.744340
16.688446,-4.600000,1.000000,16.688446,60.078407
25.838169,-3.200000,1.000000,25.838169,93.017407
24.630909,-11.200000,1.000000,24.630909,88.671273
19.515177,-6.600000,1.000000,19.515177,70.254636
28.169573,-4.400000,1.000000,28.169573,101.410463
24.770914,-4.000000,1.000000,24.770914,89.175289
22.552530,-6.000000,1.000000,22.552530,81.189109
20.866213,-6.200000,1.000000,20.866213,75.118368
20.343699,-1.600000,1.000000,20.343699,73.237318
20.238070,-3.600000,1.000000,20.238070,72.857050
18.874774,-2.000000,1.000000,18.874774,67.949185
17.830980,-3.200000,1.000000,17.830980,64.191528
17.370480,-2.400000,1.000000,17.370480,62.533730
16.773315,-1.800000,1.000000,16.773315,60.383936
16.226812,-2.600000,1.000000,16.226812,58.416524
14.566993,-1.000000,1.000000,14.566993,52.441174
14.374799,-3.800000,1.000000,14.374799,51.749277
13.825959,-0.800000,1.000000,13.825959,49.773454
13.552514,-0.400000,1.000000,13.552514,48.789050
13.010418,-1.400000,1.000000,13.010418,46.837506
13.629893,-1.800000,1.000000,13.629893,49.067613
27.620059,-4.000000,2.000000,13.810030,49.716106
13.382698,-0.600000,1.000000,13.382698,48.177714
13.495429,-0.400000,1.000000,13.495429,48.583545
13.349127,-2.200000,1.000000,13.349127,48.056859
13.859406,-3.600000,1.000000,13.859406,49.893862
13.777647,-1.600000,1.000000,13.777647,49.599528
16.027635,-1.800000,1.000000,16.027635,57.699486
17.995878,-7.200000,1.000000,17.995878,64.785160
19.414026,-3.400000,1.000000,19.414026,69.890493
19.299940,-3.600000,1.000000,19.299940,69.479785
19.752245,-5.200000,1.000000,19.752245,71.108084
17.968393,-3.000000,1.000000,17.968393,64.686215
16.855484,-1.800000,1.000000,16.855484,60.679742
15.927837,-1.600000,1.000000,15.927837,57.340213
15.665217,-2.600000,1.000000,15.665217,56.394781
14.613102,-2.800000,1.000000,14.613102,52.607167
14.364070,-2.000000,1.000000,14.364070,51.710652
11.366896,-2.800000,1.000000,11.366896,40.920827
10.704393,-3.200000,1.000000,10.704393,38.535813
11.225230,-2.600000,1.000000,11.225230,40.410829
10.251568,-1.200000,1.000000,10.251568,36.905645
10.082894,-5.600000,1.000000,10.082894,36.298417
11.900410,-2.400000,1.000000,11.900410,42.841477
11.447218,-4.800000,1.000000,11.447218,41.209985
8.433066,-3.200000,1.000000,8.433066,30.359036
13.999123,-6.600000,1.000000,13.999123,50.396844
10.647520,-3.800000,1.000000,10.647520,38.331073
11.724550,-5.600000,1.000000,11.724550,42.208381
10.938220,-3.600000,1.000000,10.938220,39.377593
12.677346,-6.200000,1.000000,12.677346,45.638445
12.704242,-5.000000,1.000000,12.704242,45.735271
14.481667,-6.000000,1.000000,14.481667,52.134001
15.286359,-5.200000,1.000000,15.286359,55.030894
16.674980,-5.800000,1.000000,16.674980,60.029930
18.512760,-6.000000,1.000000,18.512760,66.645935
17.435389,-3.200000,1.000000,17.435389,62.767401
15.881172,-3.400000,1.000000,15.881172,57.172218
15.436602,-3.200000,1.000000,15.436602,55.571769
15.691600,-4.000000,1.000000,15.691600,56.489760
15.084763,-1.600000,1.000000,15.084763,54.305149
15.836767,-2.600000,1.000000,15.836767,57.012360
17.100173,-7.000000,1.000000,17.100173,61.560624
15.678918,-2.000000,1.000000,15.678918,56.444105
16.687482,-4.400000,1.000000,16.687482,60.074937
18.053936,-2.000000,1.000000,18.053936,64.994171
19.687897,-4.600000,1.000000,19.687897,70.876427
19.911757,-6.200000,1.000000,19.911757,71.682324
19.203791,-7.200000,1.000000,19.203791,69.133648
17.163361,-5.400000,1.000000,17.163361,61.788101
13.766049,-1.600000,1.000000,13.766049,49.557777
12.107258,-1.400000,1.000000,12.107258,43.586128
10.394769,-0.200000,1.000000,10.394769,37.421168
13.823941,-0.200000,2.000000,6.911971,24.883094
9.761065,0.400000,3.000000,3.253688,11.713278
3.625236,-0.200000,3.000000,1.208412,4.350283
7.967926,-0.400000,4.000000,1.991981,7.171133
8.845194,0.000000,3.000000,2.948398,10.614232
12.195374,-0.400000,5.000000,2.439075,8.780669
6.980208,0.000000,1.000000,6.980208,25.128747
7.147741,-1.800000,24.000000,0.297823,1.072161
6.980197,0.000000,1.000000,6.980197,25.128709
12.995513,1.400000,3.000000,4.331838,15.594615
1424.087564,390.600000,348.000000,4.092206,14.731940
4.472522,-1.400000,1.000000,4.472522,16.101079
11.060303,-1.200000,1.000000,11.060303,39.817090
9.825627,-1.000000,1.000000,9.825627,35.372258
10.323487,-1.400000,1.000000,10.323487,37.164553
37.587631,-1.200000,4.000000,9.396908,33.828868
16.466852,0.000000,2.000000,8.233426,29.640334
38.039130,-1.200000,5.000000,7.607826,27.388173
7.461378,-0.200000,1.000000,7.461378,26.860962
7.740147,-0.800000,1.000000,7.740147,27.864527
8.641741,-0.400000,1.000000,8.641741,31.110266
10.314217,-1.000000,1.000000,10.314217,37.131182
11.846786,-1.400000,1.000000,11.846786,42.648430
13.070892,-1.800000,1.000000,13.070892,47.055213
15.011488,-4.400000,1.000000,15.011488,54.041355
15.564554,-3.800000,1.000000,15.564554,56.032393
15.014608,-1.400000,1.000000,15.014608,54.052588
13.383701,-0.800000,1.000000,13.383701,48.181325
13.141084,-4.200000,1.000000,13.141084,47.307901
11.300708,-1.000000,1.000000,11.300708,40.682550
6.621360,-1.600000,1.000000,6.621360,23.836897
3.640710,-1.800000,1.000000,3.640710,13.106558
1.422158,0.000000,1.000000,1.422158,5.119769
9.140624,-2.000000,2.000000,4.570312,16.453124
7.545842,-3.200000,1.000000,7.545842,27.165030
6.816548,-3.200000,1.000000,6.816548,24.539571
8.583758,-3.600000,1.000000,8.583758,30.901528
9.168828,-3.200000,1.000000,9.168828,33.007781
11.677112,-5.800000,1.000000,11.677112,42.037604
10.256920,-4.400000,1.000000,10.256920,36.924913
11.136954,-5.200000,1.000000,11.136954,40.093035
10.148665,-4.200000,1.000000,10.148665,36.535192
14.500746,-5.800000,1.000000,14.500746,52.202685
9.233060,-3.000000,1.000000,9.233060,33.239015
11.408713,-3.800000,1.000000,11.408713,41.071367
14.690702,-6.400000,1.000000,14.690702,52.886527
11.420596,-2.400000,1.000000,11.420596,41.114146
15.526850,-6.200000,1.000000,15.526850,55.896659
12.947957,-4.200000,1.000000,12.947957,46.612645
16.324990,-4.800000,1.000000,16.324990,58.769966
17.126031,-4.600000,1.000000,17.126031,61.653710
14.714435,-5.200000,1.000000,14.714435,52.971967
20.934923,-3.800000,1.000000,20.934923,75.365722
14.536251,-2.000000,1.000000,14.536251,52.330503
13.576417,-1.800000,1.000000,13.576417,48.875101
13.731683,-2.600000,1.000000,13.731683,49.434058
14.121771,-1.800000,1.000000,14.121771,50.838376
14.575291,-4.200000,1.000000,14.575291,52.471049
14.849492,-4.000000,1.000000,14.849492,53.458172
18.954446,-6.000000,1.000000,18.954446,68.236007
15.471223,-8.200000,1.000000,15.471223,55.696403
17.865649,-2.600000,1.000000,17.865649,64.316336
19.289478,-3.800000,1.000000,19.289478,69.442120
19.620180,-2.800000,1.000000,19.620180,70.632647
20.831527,-6.000000,1.000000,20.831527,74.993499
20.872175,-6.600000,1.000000,20.872175,75.139828
19.581912,-3.800000,1.000000,19.581912,70.494885
18.636235,-5.600000,1.000000,18.636235,67.090445
17.616839,-1.000000,1.000000,17.616839,63.420619
17.675779,-2.000000,1.000000,17.675779,63.632803
18.557305,-3.000000,1.000000,18.557305,66.806298
16.803173,-2.000000,1.000000,16.803173,60.491423
33.143291,-3.000000,2.000000,16.571646,59.657925
16.526881,-3.800000,1.000000,16.526881,59.496772
16.560387,-1.400000,1.000000,16.560387,59.617395
16.232603,-1.200000,1.000000,16.232603,58.437372
15.363707,-1.200000,1.000000,15.363707,55.309346
15.053441,-2.200000,1.000000,15.053441,54.192389
15.517773,-3.000000,1.000000,15.517773,55.863983
16.199290,-2.200000,1.000000,16.199290,58.317443
17.138834,-1.200000,1.000000,17.138834,61.699801
18.697736,-9.200000,1.000000,18.697736,67.311850
17.335633,-2.000000,1.000000,17.335633,62.408278
19.246328,-1.800000,1.000000,19.246328,69.286782
19.783814,-4.600000,1.000000,19.783814,71.221731
18.195739,-7.200000,1.000000,18.195739,65.504659
14.155750,-3.000000,1.000000,14.155750,50.960700
12.700124,-4.000000,1.000000,12.700124,45.720447
10.418655,-1.000000,1.000000,10.418655,37.507159
10.174621,-1.200000,1.000000,10.174621,36.628635
9.939681,-1.200000,1.000000,9.939681,35.782851
19.841480,-2.600000,2.000000,9.920740,35.714663
10.444780,-1.800000,1.000000,10.444780,37.601207
9.016104,-2.200000,1.000000,9.016104,32.457974
9.554745,-3.400000,1.000000,9.554745,34.397083
8.482148,-3.000000,1.000000,8.482148,30.535734
9.210018,-3.600000,1.000000,9.210018,33.156064
9.526374,-4.800000,1.000000,9.526374,34.294948
7.267028,-3.400000,1.000000,7.267028,26.161303
9.833323,-2.400000,1.000000,9.833323,35.399963
8.312518,-3.200000,1.000000,8.312518,29.925063
8.454082,-3.400000,1.000000,8.454082,30.434696
9.561557,-5.000000,1.000000,9.561557,34.421605
8.830138,-3.000000,1.000000,8.830138,31.788497
10.570014,-5.800000,1.000000,10.570014,38.052050
9.880196,-3.600000,1.000000,9.880196,35.568706
9.006421,-5.200000,1.000000,9.006421,32.423117
12.397258,-3.200000,1.000000,12.397258,44.630128
10.118780,-5.200000,1.000000,10.118780,36.427609
15.232784,-3.200000,1.000000,15.232784,54.838022
14.796091,-5.600000,1.000000,14.796091,53.265926
16.360664,-6.000000,1.000000,16.360664,58.898392
16.659025,-3.200000,1.000000,16.659025,59.972492
27.688241,-4.800000,2.000000,13.844121,49.838834
13.837763,-2.200000,1.000000,13.837763,49.815946
14.073790,-2.800000,1.000000,14.073790,50.665642
30.129393,-3.600000,2.000000,15.064696,54.232907
16.415014,-5.000000,1.000000,16.415014,59.094052
16.254248,-5.600000,1.000000,16.254248,58.515292
15.545867,-1.600000,1.000000,15.545867,55.965123
17.733052,-2.000000,1.000000,17.733052,63.838986
19.721347,-5.400000,1.000000,19.721347,70.996849
20.143886,-4.000000,1.000000,20.143886,72.517990
20.714224,-5.200000,1.000000,20.714224,74.571207
20.503123,-6.000000,1.000000,20.503123,73.811242
18.946406,-5.000000,1.000000,18.946406,68.207063
14.289185,-1.400000,1.000000,14.289185,51.441065
9.227048,-2.000000,1.000000,9.227048,33.217373
10.463264,-1.200000,2.000000,5.231632,18.833875
6.189953,-0.200000,2.000000,3.094976,11.141915
5.825219,-0.400000,4.000000,1.456305,5.242697
0.266690,0.000000,1.000000,0.266690,0.960084
19.546125,-4.400000,90.000000,0.217179,0.781845
7.752828,0.000000,2.000000,3.876414,13.955090
23.016585,0.200000,4.000000,5.754146,20.714926
6.425998,1.200000,1.000000,6.425998,23.133593
1425.725646,381.200000,334.000000,4.268640,15.367103
8.404855,-1.000000,2.000000,4.202427,15.128739
17.634281,-2.400000,2.000000,8.817141,31.741707
9.348372,-1.200000,1.000000,9.348372,33.654139
18.841338,-1.000000,2.000000,9.420669,33.914409
24.941716,-0.600000,3.000000,8.313905,29.930060
13.772742,-0.200000,2.000000,6.886371,24.790936
12.130431,0.000000,2.000000,6.065215,21.834775
5.871187,-0.600000,1.000000,5.871187,21.136272
15.679673,-0.800000,3.000000,5.226558,18.815608
5.013388,-0.200000,1.000000,5.013388,18.048198
5.217452,-1.000000,1.000000,5.217452,18.782827
5.469388,-0.400000,1.000000,5.469388,19.689798
21.075268,-2.200000,3.000000,7.025089,25.290322
9.487461,-2.600000,1.000000,9.487461,34.154859
9.882631,-1.800000,1.000000,9.882631,35.577470
11.010597,-2.800000,1.000000,11.010597,39.638151
11.472076,-1.800000,1.000000,11.472076,41.299474
11.683769,-1.200000,1.000000,11.683769,42.061570
11.782887,-1.200000,1.000000,11.782887,42.418392
22.042877,-2.000000,2.000000,11.021438,39.677178
9.636922,-1.200000,1.000000,9.636922,34.692919
9.494739,-3.000000,1.000000,9.494739,34.181059
7.727957,-1.200000,1.000000,7.727957,27.820644
8.275129,-2.800000,1.000000,8.275129,29.790464
8.329868,-2.800000,1.000000,8.329868,29.987526
8.603969,-3.600000,1.000000,8.603969,30.974289
8.564468,-2.400000,1.000000,8.564468,30.832083
9.564761,-4.600000,1.000000,9.564761,34.433141
9.492669,-5.000000,1.000000,9.492669,34.173610
8.588643,-2.800000,1.000000,8.588643,30.919113
9.575011,-5.000000,1.000000,9.575011,34.470040
9.143051,-3.800000,1.000000,9.143051,32.914983
10.035731,-4.200000,1.000000,10.035731,36.128631
11.621549,-5.600000,1.000000,11.621549,41.837577
11.383704,-3.600000,1.000000,11.383704,40.981333
12.644230,-5.200000,1.000000,12.644230,45.519227
12.804439,-4.400000,1.000000,12.804439,46.095980
14.604699,-5.000000,1.000000,14.604699,52.576916
13.939037,-3.200000,1.000000,13.939037,50.180534
17.596442,-6.400000,1.000000,17.596442,63.347190
17.483018,-3.800000,1.000000,17.483018,62.938865
18.054117,-6.800000,1.000000,18.054117,64.994820
17.098619,-3.400000,1.000000,17.098619,61.555029
14.738882,-3.400000,1.000000,14.738882,53.059975
13.706787,-4.200000,1.000000,13.706787,49.344435
13.789223,-1.400000,1.000000,13.789223,49.641203
8.726225,-1.200000,1.000000,8.726225,31.414411
13.029910,-2.600000,1.000000,13.029910,46.907675
14.466973,-3.200000,1.000000,14.466973,52.081104
15.269436,-4.200000,1.000000,15.269436,54.969969
16.314090,-6.000000,1.000000,16.314090,58.730723
17.016380,-4.800000,1.000000,17.016380,61.258968
18.642358,-3.400000,1.000000,18.642358,67.112489
20.393848,-7.600000,1.000000,20.393848,73.417854
20.429418,-6.200000,1.000000,20.429418,73.545905
20.461195,-4.600000,1.000000,20.461195,73.660302
20.151775,-3.600000,1.000000,20.151775,72.546389
19.331450,-3.200000,1.000000,19.331450,69.593219
19.367137,-3.800000,1.000000,19.367137,69.721693
21.159228,-2.800000,1.000000,21.159228,76.173222
18.859604,-2.400000,1.000000,18.859604,67.894575
19.522403,-1.600000,1.000000,19.522403,70.280652
19.150681,-0.800000,1.000000,19.150681,68.942453
17.366051,-1.600000,1.000000,17.366051,62.517782
16.573697,-2.200000,1.000000,16.573697,59.665310
19.972285,-3.800000,1.000000,19.972285,71.900228
13.169291,-3.000000,1.000000,13.169291,47.409447
15.263855,-4.000000,1.000000,15.263855,54.949880
29.148670,-2.600000,2.000000,14.574335,52.467606
14.673638,-1.600000,1.000000,14.673638,52.825097
15.812559,-1.000000,1.000000,15.812559,56.925214
16.927491,-2.400000,1.000000,16.927491,60.938966
18.093769,-4.200000,1.000000,18.093769,65.137569
20.099565,-6.400000,1.000000,20.099565,72.358432
19.826419,-4.200000,1.000000,19.826419,71.375110
18.995022,-1.000000,1.000000,18.995022,68.382078
16.524599,-0.400000,1.000000,16.524599,59.488557
15.482873,-1.000000,1.000000,15.482873,55.738343
28.670346,-0.800000,2.000000,14.335173,51.606623
13.824552,-0.600000,1.000000,13.824552,49.768389
37.817768,-2.000000,3.000000,12.605923,45.381322
22.478909,-1.400000,2.000000,11.239455,40.462036
29.077797,-0.800000,3.000000,9.692599,34.893356
26.053792,0.000000,3.000000,8.684597,31.264550
18.415843,-0.600000,2.000000,9.207922,33.148518
9.946288,-1.600000,1.000000,9.946288,35.806638
21.213913,-1.600000,2.000000,10.606956,38.185043
11.077564,-1.200000,1.000000,11.077564,39.879229
11.877736,-1.800000,1.000000,11.877736,42.759850
13.037758,-2.200000,1.000000,13.037758,46.935927
13.411061,-2.000000,1.000000,13.411061,48.279819
13.564491,-1.600000,1.000000,13.564491,48.832166
26.574908,-2.000000,2.000000,13.287454,47.834834
13.435343,-1.400000,1.000000,13.435343,48.367233
12.913407,-1.600000,1.000000,12.913407,46.488265
12.457893,-1.200000,1.000000,12.457893,44.848416
11.444421,-0.400000,1.000000,11.444421,41.199917
28.836237,-0.600000,3.000000,9.612079,34.603484
8.237561,-0.400000,1.000000,8.237561,29.655220
16.762686,-0.800000,2.000000,8.381343,30.172834
16.609972,-1.000000,2.000000,8.304986,29.897949
