Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-03-16,7.295067,-0.600000,1.000000,7.295067,26.262242,2023/2024
2024-03-16,7.662523,-1.400000,1.000000,7.662523,27.585083,2023/2024
2024-03-16,22.260464,-1.000000,3.000000,7.420155,26.712556,2023/2024
2024-03-16,15.114132,-1.000000,2.000000,7.557066,27.205437,2023/2024
2024-03-16,15.387392,-1.600000,2.000000,7.693696,27.697305,2023/2024
2024-03-16,8.098352,-1.200000,1.000000,8.098352,29.154066,2023/2024
2024-03-16,23.720161,-1.000000,3.000000,7.906720,28.464193,2023/2024
2024-03-16,16.230062,-1.200000,2.000000,8.115031,29.214111,2023/2024
2024-03-16,20.796953,-1.600000,3.000000,6.932318,24.956344,2023/2024
2024-03-16,8.496922,-1.000000,1.000000,8.496922,30.588919,2023/2024
2024-03-16,8.059584,-1.000000,1.000000,8.059584,29.014504,2023/2024
2024-03-16,8.156618,-1.000000,1.000000,8.156618,29.363824,2023/2024
2024-03-16,7.753709,-0.400000,1.000000,7.753709,27.913354,2023/2024
2024-03-16,7.408265,-1.200000,1.000000,7.408265,26.669753,2023/2024
2024-03-16,7.908560,-0.800000,1.000000,7.908560,28.470815,2023/2024
2024-03-16,8.295281,-0.600000,1.000000,8.295281,29.863011,2023/2024
2024-03-16,8.434950,-1.800000,1.000000,8.434950,30.365819,2023/2024
2024-03-16,9.086433,-1.000000,1.000000,9.086433,32.711158,2023/2024
2024-03-16,10.362293,-0.400000,1.000000,10.362293,37.304254,2023/2024
2024-03-16,10.850326,-1.800000,1.000000,10.850326,39.061173,2023/2024
2024-03-16,11.918795,-2.200000,1.000000,11.918795,42.907663,2023/2024
2024-03-16,10.464282,-2.000000,1.000000,10.464282,37.671416,2023/2024
2024-03-16,8.551798,-0.800000,1.000000,8.551798,30.786473,2023/2024
2024-03-16,7.498731,-1.600000,1.000000,7.498731,26.995433,2023/2024
2024-03-16,7.255559,-1.600000,1.000000,7.255559,26.120013,2023/2024
2024-03-16,7.507874,-0.800000,1.000000,7.507874,27.028347,2023/2024
2024-03-16,8.672463,-2.600000,1.000000,8.672463,31.220868,2023/2024
2024-03-16,9.439168,-1.200000,1.000000,9.439168,33.981005,2023/2024
2024-03-16,13.011933,-2.800000,1.000000,13.011933,46.842959,2023/2024
2024-03-16,12.769277,-2.200000,1.000000,12.769277,45.969398,2023/2024
2024-03-16,13.616457,-2.000000,1.000000,13.616457,49.019246,2023/2024
2024-03-16,11.206131,-3.200000,1.000000,11.206131,40.342072,2023/2024
2024-03-16,14.139467,-2.200000,1.000000,14.139467,50.902079,2023/2024
2024-03-16,14.001573,-2.200000,1.000000,14.001573,50.405664,2023/2024
2024-03-16,13.721913,-2.400000,1.000000,13.721913,49.398885,2023/2024
2024-03-16,13.428794,-2.400000,1.000000,13.428794,48.343657,2023/2024
2024-03-16,11.246553,-2.400000,1.000000,11.246553,40.487591,2023/2024
2024-03-16,13.389524,-0.400000,1.000000,13.389524,48.202287,2023/2024
2024-03-16,8.838381,-1.000000,1.000000,8.838381,31.818173,2023/2024
2024-03-16,10.578452,-1.200000,1.000000,10.578452,38.082426,2023/2024
2024-03-16,9.961500,-1.400000,1.000000,9.961500,35.861401,2023/2024
2024-03-16,9.029032,-1.600000,1.000000,9.029032,32.504515,2023/2024
2024-03-16,19.711893,-1.000000,2.000000,9.855947,35.481408,2023/2024
2024-03-16,11.046734,-1.600000,1.000000,11.046734,39.768242,2023/2024
2024-03-16,12.457296,-2.200000,1.000000,12.457296,44.846265,2023/2024
2024-03-16,12.587431,-2.400000,1.000000,12.587431,45.314753,2023/2024
2024-03-16,12.930886,-2.200000,1.000000,12.930886,46.551190,2023/2024
2024-03-16,12.793794,-2.600000,1.000000,12.793794,46.057659,2023/2024
2024-03-16,12.552874,-2.200000,1.000000,12.552874,45.190345,2023/2024
2024-03-16,13.238890,-2.200000,1.000000,13.238890,47.660004,2023/2024
2024-03-16,12.758351,-2.000000,1.000000,12.758351,45.930064,2023/2024
2024-03-16,11.235492,-1.400000,1.000000,11.235492,40.447772,2023/2024
2024-03-16,10.726242,-1.200000,1.000000,10.726242,38.614473,2023/2024
2024-03-16,10.230823,-0.800000,1.000000,10.230823,36.830961,2023/2024
2024-03-16,10.352657,-1.800000,1.000000,10.352657,37.269563,2023/2024
2024-03-16,11.285835,-2.600000,1.000000,11.285835,40.629006,2023/2024
2024-03-16,11.649216,-2.400000,1.000000,11.649216,41.937179,2023/2024
2024-03-16,11.453239,-0.800000,1.000000,11.453239,41.231659,2023/2024
2024-03-16,10.772920,-2.600000,1.000000,10.772920,38.782513,2023/2024
2024-03-16,7.084301,-2.000000,1.000000,7.084301,25.503485,2023/2024
2024-03-16,4.083555,-1.800000,1.000000,4.083555,14.700799,2023/2024
2024-03-16,6.992996,-0.600000,2.000000,3.496498,12.587392,2023/2024
2024-03-16,2.313303,-0.600000,1.000000,2.313303,8.327892,2023/2024
2024-03-16,2.372563,-0.200000,3.000000,0.790854,2.847075,2023/2024
2024-03-16,1.684850,-0.200000,1.000000,1.684850,6.065460,2023/2024
2024-03-16,12.136631,-1.400000,3.000000,4.045544,14.563957,2023/2024
2024-03-16,7.050132,-1.000000,1.000000,7.050132,25.380474,2023/2024
2024-03-16,8.318500,-1.400000,1.000000,8.318500,29.946601,2023/2024
2024-03-16,19.893829,-1.400000,2.000000,9.946914,35.808892,2023/2024
2024-03-16,10.643105,-2.400000,1.000000,10.643105,38.315177,2023/2024
2024-03-16,11.080652,-1.200000,1.000000,11.080652,39.890348,2023/2024
2024-03-16,11.352259,-1.800000,1.000000,11.352259,40.868133,2023/2024
2024-03-16,10.916103,-2.400000,1.000000,10.916103,39.297972,2023/2024
2024-03-16,12.497861,-2.400000,1.000000,12.497861,44.992300,2023/2024
2024-03-16,13.749453,-1.800000,1.000000,13.749453,49.498030,2023/2024
2024-03-16,13.314466,-2.000000,1.000000,13.314466,47.932077,2023/2024
2024-03-16,12.604316,-2.600000,1.000000,12.604316,45.375536,2023/2024
2024-03-16,10.660666,-0.800000,1.000000,10.660666,38.378398,2023/2024
2024-03-16,9.554178,-0.600000,1.000000,9.554178,34.395040,2023/2024
2024-03-16,9.597863,-1.600000,1.000000,9.597863,34.552308,2023/2024
2024-03-16,10.900612,-1.800000,1.000000,10.900612,39.242203,2023/2024
2024-03-16,11.058476,-1.800000,1.000000,11.058476,39.810514,2023/2024
2024-03-16,11.866710,-1.600000,1.000000,11.866710,42.720157,2023/2024
2024-03-16,21.310723,-3.200000,2.000000,10.655361,38.359301,2023/2024
2024-03-16,17.193090,-1.800000,2.000000,8.596545,30.947561,2023/2024
2024-03-16,8.986027,-1.400000,1.000000,8.986027,32.349697,2023/2024
2024-03-16,9.523097,-2.000000,1.000000,9.523097,34.283150,2023/2024
2024-03-16,8.916591,-1.200000,1.000000,8.916591,32.099727,2023/2024
2024-03-16,11.732408,-1.200000,1.000000,11.732408,42.236669,2023/2024
2024-03-16,8.863042,-1.800000,1.000000,8.863042,31.906951,2023/2024
2024-03-16,9.844039,-1.600000,1.000000,9.844039,35.438541,2023/2024
2024-03-16,9.898777,-1.200000,1.000000,9.898777,35.635596,2023/2024
2024-03-16,10.595016,-2.200000,1.000000,10.595016,38.142059,2023/2024
2024-03-16,11.479507,-2.400000,1.000000,11.479507,41.326227,2023/2024
2024-03-16,9.792549,-2.400000,1.000000,9.792549,35.253177,2023/2024
2024-03-16,10.071534,-2.800000,1.000000,10.071534,36.257523,2023/2024
2024-03-16,8.280548,-3.400000,1.000000,8.280548,29.809973,2023/2024
2024-03-16,12.003677,-2.400000,1.000000,12.003677,43.213238,2023/2024
2024-03-16,9.197019,-3.000000,1.000000,9.197019,33.109269,2023/2024
2024-03-16,12.172518,-4.200000,1.000000,12.172518,43.821064,2023/2024
2024-03-16,10.825169,-2.200000,1.000000,10.825169,38.970609,2023/2024
2024-03-16,13.078247,-3.400000,1.000000,13.078247,47.081688,2023/2024
2024-03-16,11.078027,-1.600000,1.000000,11.078027,39.880896,2023/2024
2024-03-16,10.213877,-1.400000,1.000000,10.213877,36.769957,2023/2024
2024-03-16,15.179567,-0.800000,1.000000,15.179567,54.646443,2023/2024
2024-03-16,12.686982,-3.000000,1.000000,12.686982,45.673134,2023/2024
2024-03-16,12.921791,-4.000000,1.000000,12.921791,46.518449,2023/2024
2024-03-16,12.801036,-3.600000,1.000000,12.801036,46.083731,2023/2024
2024-03-16,12.544811,-3.200000,1.000000,12.544811,45.161319,2023/2024
2024-03-16,10.887543,-1.800000,1.000000,10.887543,39.195156,2023/2024
2024-03-16,11.442787,-2.400000,1.000000,11.442787,41.194032,2023/2024
2024-03-16,11.648563,-2.000000,1.000000,11.648563,41.934826,2023/2024
2024-03-16,12.264258,-2.800000,1.000000,12.264258,44.151328,2023/2024
2024-03-16,9.147083,-2.200000,1.000000,9.147083,32.929500,2023/2024
2024-03-16,11.794377,-3.800000,1.000000,11.794377,42.459758,2023/2024
2024-03-16,13.015695,-5.200000,1.000000,13.015695,46.856503,2023/2024
2024-03-16,13.852575,-1.200000,1.000000,13.852575,49.869269,2023/2024
2024-03-16,12.914819,-3.800000,1.000000,12.914819,46.493348,2023/2024
2024-03-16,10.966245,-2.000000,1.000000,10.966245,39.478482,2023/2024
2024-03-16,13.637068,-2.600000,1.000000,13.637068,49.093445,2023/2024
2024-03-16,13.985581,-3.200000,1.000000,13.985581,50.348091,2023/2024
2024-03-16,14.015720,-1.800000,1.000000,14.015720,50.456594,2023/2024
2024-03-16,14.644536,-4.200000,1.000000,14.644536,52.720329,2023/2024
