Date,Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h],Saison
2024-02-10,8.733594,-3.600000,1.000000,8.733594,31.440937,2023/2024
2024-02-10,8.684061,-1.600000,1.000000,8.684061,31.262620,2023/2024
2024-02-10,9.276639,-2.200000,1.000000,9.276639,33.395900,2023/2024
2024-02-10,10.116481,-4.800000,1.000000,10.116481,36.419333,2023/2024
2024-02-10,9.565535,-0.800000,1.000000,9.565535,34.435927,2023/2024
2024-02-10,9.806714,-2.800000,1.000000,9.806714,35.304171,2023/2024
2024-02-10,10.990896,-4.000000,1.000000,10.990896,39.567224,2023/2024
2024-02-10,12.212672,-5.600000,1.000000,12.212672,43.965619,2023/2024
2024-02-10,10.668921,-1.400000,1.000000,10.668921,38.408114,2023/2024
2024-02-10,11.857846,-3.600000,1.000000,11.857846,42.688245,2023/2024
2024-02-10,11.594932,-3.200000,1.000000,11.594932,41.741755,2023/2024
2024-02-10,11.776362,-1.600000,1.000000,11.776362,42.394902,2023/2024
2024-02-10,12.066934,-2.200000,1.000000,12.066934,43.440964,2023/2024
2024-02-10,11.802657,-1.800000,1.000000,11.802657,42.489565,2023/2024
2024-02-10,12.137854,-4.000000,1.000000,12.137854,43.696275,2023/2024
2024-02-10,11.324104,-3.000000,1.000000,11.324104,40.766773,2023/2024
2024-02-10,11.455846,-2.600000,1.000000,11.455846,41.241046,2023/2024
2024-02-10,12.224934,-5.600000,1.000000,12.224934,44.009762,2023/2024
2024-02-10,10.965676,-2.600000,1.000000,10.965676,39.476432,2023/2024
2024-02-10,11.120167,-3.000000,1.000000,11.120167,40.032600,2023/2024
2024-02-10,10.345248,-2.000000,1.000000,10.345248,37.242892,2023/2024
2024-02-10,10.947009,-2.200000,1.000000,10.947009,39.409233,2023/2024
2024-02-10,11.684952,-4.200000,1.000000,11.684952,42.065826,2023/2024
2024-02-10,11.625913,-3.400000,1.000000,11.625913,41.853286,2023/2024
2024-02-10,12.104564,-4.200000,1.000000,12.104564,43.576432,2023/2024
2024-02-10,11.996022,-1.600000,1.000000,11.996022,43.185679,2023/2024
2024-02-10,13.155113,-1.200000,1.000000,13.155113,47.358406,2023/2024
2024-02-10,13.622700,-5.000000,1.000000,13.622700,49.041719,2023/2024
2024-02-10,15.814893,-11.000000,1.000000,15.814893,56.933616,2023/2024
2024-02-10,12.228286,-5.200000,1.000000,12.228286,44.021830,2023/2024
2024-02-10,14.331305,-7.400000,1.000000,14.331305,51.592697,2023/2024
2024-02-10,13.486367,-4.200000,1.000000,13.486367,48.550922,2023/2024
2024-02-10,12.620637,-1.400000,1.000000,12.620637,45.434293,2023/2024
2024-02-10,9.470602,-1.200000,1.000000,9.470602,34.094165,2023/2024
2024-02-10,22.824547,-1.600000,2.000000,11.412273,41.084184,2023/2024
2024-02-10,9.140735,-2.000000,1.000000,9.140735,32.906646,2023/2024
2024-02-10,8.472893,-0.200000,1.000000,8.472893,30.502413,2023/2024
2024-02-10,26.121769,-0.400000,4.000000,6.530442,23.509592,2023/2024
2024-02-10,36.643941,0.000000,5.000000,7.328788,26.383638,2023/2024
2024-02-10,11.016446,-2.200000,1.000000,11.016446,39.659207,2023/2024
2024-02-10,11.587359,-1.200000,1.000000,11.587359,41.714492,2023/2024
2024-02-10,9.752766,-2.200000,1.000000,9.752766,35.109959,2023/2024
2024-02-10,13.827839,-2.400000,1.000000,13.827839,49.780221,2023/2024
2024-02-10,9.255179,-2.400000,1.000000,9.255179,33.318645,2023/2024
2024-02-10,11.431760,-2.400000,1.000000,11.431760,41.154337,2023/2024
2024-02-10,23.455348,-1.600000,2.000000,11.727674,42.219627,2023/2024
2024-02-10,9.716257,-0.600000,1.000000,9.716257,34.978526,2023/2024
2024-02-10,8.922067,-0.400000,1.000000,8.922067,32.119443,2023/2024
2024-02-10,16.594425,-1.200000,2.000000,8.297213,29.869966,2023/2024
2024-02-10,6.920113,-0.400000,1.000000,6.920113,24.912407,2023/2024
2024-02-10,12.920601,-0.400000,3.000000,4.306867,15.504721,2023/2024
2024-02-10,1.595610,0.000000,2.000000,0.797805,2.872097,2023/2024
2024-02-10,11.731030,-0.200000,7.000000,1.675861,6.033101,2023/2024
2024-02-10,5.721799,0.000000,3.000000,1.907266,6.866159,2023/2024
