Entfernung [m],Höhenunterschied [m],Zeit [s],Geschwindigkeit [m/s],Geschwindigkeit [km/h]
11.712729,-2.600000,1.000000,11.712729,42.165825
10.826055,-1.400000,1.000000,10.826055,38.973798
10.297495,-0.400000,1.000000,10.297495,37.070983
9.978289,-1.800000,1.000000,9.978289,35.921841
8.513309,-0.400000,1.000000,8.513309,30.647914
7.151244,-1.000000,1.000000,7.151244,25.744479
6.372696,-0.200000,1.000000,6.372696,22.941705
11.081215,-1.600000,2.000000,5.540607,19.946186
11.721750,-1.000000,2.000000,5.860875,21.099150
6.661293,-1.200000,1.000000,6.661293,23.980655
6.881361,-1.200000,1.000000,6.881361,24.772900
7.437024,-3.000000,1.000000,7.437024,26.773288
16.595389,-2.800000,2.000000,8.297695,29.871701
8.641164,-1.200000,1.000000,8.641164,31.108190
10.158570,-4.600000,1.000000,10.158570,36.570853
9.250475,-1.400000,1.000000,9.250475,33.301711
9.250183,-1.000000,1.000000,9.250183,33.300657
18.218850,-1.600000,2.000000,9.109425,32.793930
9.722511,-1.800000,1.000000,9.722511,35.001041
9.953906,-1.200000,1.000000,9.953906,35.834062
11.045325,-1.800000,1.000000,11.045325,39.763172
10.712549,-1.200000,1.000000,10.712549,38.565176
11.281750,-2.400000,1.000000,11.281750,40.614300
11.233264,-2.400000,1.000000,11.233264,40.439752
10.332300,-1.600000,1.000000,10.332300,37.196281
9.154496,-0.600000,1.000000,9.154496,32.956185
17.649884,-1.000000,2.000000,8.824942,31.769792
9.281665,-1.200000,1.000000,9.281665,33.413995
9.063822,-1.400000,1.000000,9.063822,32.629759
9.031829,-1.000000,1.000000,9.031829,32.514583
10.130959,-5.400000,1.000000,10.130959,36.471454
18.089832,-2.000000,2.000000,9.044916,32.561697
9.632512,-3.600000,1.000000,9.632512,34.677044
9.047528,-3.200000,1.000000,9.047528,32.571102
9.384740,-3.600000,1.000000,9.384740,33.785063
8.662062,-0.600000,1.000000,8.662062,31.183424
10.390078,-1.600000,1.000000,10.390078,37.404282
10.677389,-2.200000,1.000000,10.677389,38.438602
10.853922,-1.400000,1.000000,10.853922,39.074118
11.333326,-4.000000,1.000000,11.333326,40.799975
10.769767,-1.800000,1.000000,10.769767,38.771161
9.730261,-0.800000,1.000000,9.730261,35.028939
9.665183,-2.200000,1.000000,9.665183,34.794660
10.561887,-3.800000,1.000000,10.561887,38.022794
8.595210,-0.600000,1.000000,8.595210,30.942758
12.411892,-2.600000,1.000000,12.411892,44.682812
20.458448,-1.800000,2.000000,10.229224,36.825206
10.063274,-0.400000,1.000000,10.063274,36.227786
9.704714,-0.800000,1.000000,9.704714,34.936970
9.483343,-1.200000,1.000000,9.483343,34.140033
8.386071,-1.600000,1.000000,8.386071,30.189856
7.511276,-3.000000,1.000000,7.511276,27.040595
5.981655,-1.800000,1.000000,5.981655,21.533958
6.079859,-2.200000,1.000000,6.079859,21.887493
6.208022,-1.200000,1.000000,6.208022,22.348880
5.384531,-1.200000,1.000000,5.384531,19.384311
8.184526,-1.400000,2.000000,4.092263,14.732147
2.681554,-0.200000,1.000000,2.681554,9.653596
2.984176,-0.200000,2.000000,1.492088,5.371516
3.014141,0.000000,5.000000,0.602828,2.170182
2.213140,0.200000,5.000000,0.442628,1.593461
3.295899,0.200000,5.000000,0.659180,2.373048
0.229355,0.000000,1.000000,0.229355,0.825679
0.571693,0.200000,3.000000,0.190564,0.686031
0.229355,0.000000,1.000000,0.229355,0.825679
0.362795,-0.200000,1.000000,0.362795,1.306063
16.147763,-2.200000,110.000000,0.146798,0.528472
9.243618,0.200000,2.000000,4.621809,16.638513
13.201887,1.600000,3.000000,4.400629,15.842264
3.945357,1.000000,1.000000,3.945357,14.203285
857.616437,258.400000,825.000000,1.039535,3.742326
8.781997,-0.200000,2.000000,4.390999,15.807595
9.093616,-2.200000,269.000000,0.033805,0.121699
8.928672,-1.000000,1.000000,8.928672,32.143218
9.052599,-4.200000,1.000000,9.052599,32.589358
8.304701,-3.000000,1.000000,8.304701,29.896925
8.547802,-1.000000,1.000000,8.547802,30.772087
8.312708,-3.400000,1.000000,8.312708,29.925749
9.794830,-1.000000,1.000000,9.794830,35.261387
6.019920,-2.200000,1.000000,6.019920,21.671711
8.300699,-2.400000,1.000000,8.300699,29.882515
9.646808,-2.400000,1.000000,9.646808,34.728508
10.215015,-1.800000,1.000000,10.215015,36.774054
11.397466,-2.000000,1.000000,11.397466,41.030877
12.195402,-3.800000,1.000000,12.195402,43.903446
6.808348,-3.600000,1.000000,6.808348,24.510054
7.586742,-2.600000,1.000000,7.586742,27.312272
9.129729,-3.400000,1.000000,9.129729,32.867025
9.682359,-3.000000,1.000000,9.682359,34.856492
10.310239,-3.000000,1.000000,10.310239,37.116861
9.253454,-1.400000,1.000000,9.253454,33.312434
9.899463,-4.400000,1.000000,9.899463,35.638068
10.002635,-1.800000,1.000000,10.002635,36.009487
10.179882,-1.600000,1.000000,10.179882,36.647574
8.805204,-2.800000,1.000000,8.805204,31.698735
6.679892,-4.200000,1.000000,6.679892,24.047609
6.057766,-3.000000,1.000000,6.057766,21.807956
8.129989,-3.800000,1.000000,8.129989,29.267960
5.200040,-2.200000,1.000000,5.200040,18.720144
4.191180,-0.800000,1.000000,4.191180,15.088247
4.337101,-2.600000,1.000000,4.337101,15.613564
3.649634,-1.600000,1.000000,3.649634,13.138682
4.679648,-0.800000,1.000000,4.679648,16.846734
6.214114,-0.800000,1.000000,6.214114,22.370809
6.940659,-1.400000,1.000000,6.940659,24.986371
7.042553,-2.200000,1.000000,7.042553,25.353189
9.121807,-5.800000,1.000000,9.121807,32.838504
6.074268,-1.200000,1.000000,6.074268,21.867366
8.508731,-4.000000,1.000000,8.508731,30.631430
7.259171,-2.000000,1.000000,7.259171,26.133016
8.892395,-1.400000,1.000000,8.892395,32.012622
10.774341,-3.000000,1.000000,10.774341,38.787628
10.429801,-1.200000,1.000000,10.429801,37.547285
10.516777,-3.800000,1.000000,10.516777,37.860398
8.914728,-2.800000,1.000000,8.914728,32.093020
7.552678,-1.000000,1.000000,7.552678,27.189642
6.408377,-0.800000,1.000000,6.408377,23.070156
4.666689,-0.400000,1.000000,4.666689,16.800079
3.445302,-0.400000,1.000000,3.445302,12.403087
5.125588,0.200000,1.000000,5.125588,18.452116
3.493098,0.000000,1.000000,3.493098,12.575153
3.482071,0.000000,1.000000,3.482071,12.535456
3.482071,0.000000,3.000000,1.160690,4.178485
3.498818,-0.200000,1.000000,3.498818,12.595746
3.379397,-0.200000,2.000000,1.689699,6.082915
3.493097,0.000000,1.000000,3.493097,12.575150
3.482070,0.000000,419.000000,0.008310,0.029918
4.015571,-2.000000,1.000000,4.015571,14.456056
9.528540,-3.000000,1.000000,9.528540,34.302745
8.472741,-3.200000,1.000000,8.472741,30.501869
9.972273,-3.600000,1.000000,9.972273,35.900183
10.740293,-2.400000,1.000000,10.740293,38.665055
12.557355,-6.400000,1.000000,12.557355,45.206478
10.010177,-1.600000,1.000000,10.010177,36.036636
14.625563,-5.000000,1.000000,14.625563,52.652027
11.420117,-5.400000,1.000000,11.420117,41.112421
8.957372,-2.200000,1.000000,8.957372,32.246541
7.039389,-1.200000,1.000000,7.039389,25.341799
5.839885,-1.000000,1.000000,5.839885,21.023585
5.773659,-1.600000,2.000000,2.886829,10.392586
6.149555,-1.400000,3.000000,2.049852,7.379466
2.856568,-0.400000,1.000000,2.856568,10.283644
3.362545,-0.800000,1.000000,3.362545,12.105163
3.290154,-1.400000,2.000000,1.645077,5.922277
0.300263,-0.200000,1.000000,0.300263,1.080947
0.214116,-0.200000,3.000000,0.071372,0.256939
20.584007,-5.000000,236.000000,0.087220,0.313993
3.105265,-1.800000,2.000000,1.552633,5.589477
1.159822,-0.400000,1.000000,1.159822,4.175357
1.708673,-1.200000,1.000000,1.708673,6.151222
1.761354,-1.400000,2.000000,0.880677,3.170437
1.835488,-0.200000,2.000000,0.917744,3.303878
0.912975,-0.200000,1.000000,0.912975,3.286709
3.453339,-0.800000,2.000000,1.726669,6.216010
9.136985,-1.400000,3.000000,3.045662,10.964382
8.784505,-1.400000,2.000000,4.392253,15.812109
3.703356,-1.000000,1.000000,3.703356,13.332082
2.594491,-0.400000,1.000000,2.594491,9.340169
15.144902,-0.200000,4.000000,3.786225,13.630412
12.699040,0.000000,2.000000,6.349520,22.858271
14.323195,-6.400000,68.000000,0.210635,0.758287
13.683345,-4.800000,1.000000,13.683345,49.260041
10.004894,-2.200000,1.000000,10.004894,36.017617
10.431389,-1.200000,1.000000,10.431389,37.553000
10.726769,-0.800000,1.000000,10.726769,38.616369
11.204540,-1.200000,1.000000,11.204540,40.336345
11.273014,-3.800000,1.000000,11.273014,40.582852
10.345686,-1.200000,1.000000,10.345686,37.244470
9.923466,-0.800000,1.000000,9.923466,35.724478
8.534812,-0.600000,1.000000,8.534812,30.725324
7.630513,-2.000000,1.000000,7.630513,27.469845
6.937930,-1.800000,1.000000,6.937930,24.976549
13.884670,-1.800000,2.000000,6.942335,24.992407
7.207646,-1.000000,1.000000,7.207646,25.947527
6.967195,-0.600000,1.000000,6.967195,25.081903
7.343193,-1.600000,1.000000,7.343193,26.435493
14.546175,-1.600000,2.000000,7.273087,26.183115
7.694423,-1.200000,1.000000,7.694423,27.699924
16.968625,-1.800000,2.000000,8.484313,30.543526
8.799573,-1.800000,1.000000,8.799573,31.678464
9.393161,-2.800000,1.000000,9.393161,33.815380
10.464119,-1.400000,1.000000,10.464119,37.670828
12.667506,-2.800000,1.000000,12.667506,45.603020
15.074188,-6.200000,1.000000,15.074188,54.267077
16.521709,-6.600000,1.000000,16.521709,59.478154
15.967988,-2.400000,1.000000,15.967988,57.484758
21.010995,-8.600000,1.000000,21.010995,75.639582
12.629345,-4.400000,1.000000,12.629345,45.465641
13.167383,-2.200000,1.000000,13.167383,47.402578
13.021085,-2.800000,1.000000,13.021085,46.875906
12.482900,-1.000000,1.000000,12.482900,44.938440
13.198463,-1.200000,1.000000,13.198463,47.514466
13.534671,-2.600000,1.000000,13.534671,48.724814
14.368311,-4.800000,1.000000,14.368311,51.725921
12.667181,-3.800000,1.000000,12.667181,45.601853
16.428267,-0.400000,2.000000,8.214134,29.570881
8.128942,-0.200000,2.000000,4.064471,14.632095
5.027636,-0.400000,2.000000,2.513818,9.049745
3.031886,0.000000,1.000000,3.031886,10.914789
6.026904,0.600000,5.000000,1.205381,4.339371
3.991244,-0.400000,8.000000,0.498906,1.796060
6.889037,0.200000,9.000000,0.765449,2.755615
3.460050,-0.200000,6.000000,0.576675,2.076030
896.319157,258.600000,341.000000,2.628502,9.462607
7.135225,-0.200000,1.000000,7.135225,25.686811
7.036552,-0.200000,2.000000,3.518276,12.665793
7.591531,-2.600000,42.000000,0.180751,0.650703
7.102805,-0.600000,1.000000,7.102805,25.570097
9.257839,-1.200000,1.000000,9.257839,33.328219
10.025508,-3.800000,1.000000,10.025508,36.091829
10.113697,-2.000000,1.000000,10.113697,36.409308
8.149044,-3.400000,1.000000,8.149044,29.336559
10.569815,-3.000000,1.000000,10.569815,38.051335
9.918566,-2.600000,1.000000,9.918566,35.706839
10.315607,-2.200000,1.000000,10.315607,37.136187
11.087111,-6.000000,1.000000,11.087111,39.913599
7.183724,-1.400000,1.000000,7.183724,25.861406
8.313189,-2.400000,1.000000,8.313189,29.927479
8.625337,-2.800000,1.000000,8.625337,31.051214
6.400686,-1.800000,1.000000,6.400686,23.042471
7.847443,-5.000000,1.000000,7.847443,28.250793
5.630862,-1.000000,1.000000,5.630862,20.271103
7.876526,-2.600000,1.000000,7.876526,28.355493
8.021229,-1.800000,1.000000,8.021229,28.876424
9.396782,-2.000000,1.000000,9.396782,33.828414
10.634479,-2.600000,1.000000,10.634479,38.284123
12.620522,-2.400000,1.000000,12.620522,45.433879
14.901476,-5.400000,1.000000,14.901476,53.645315
14.743684,-4.400000,1.000000,14.743684,53.077263
26.645553,-1.600000,2.000000,13.322777,47.961995
26.143056,-1.600000,2.000000,13.071528,47.057501
12.151740,-2.400000,1.000000,12.151740,43.746265
13.185002,-1.000000,2.000000,6.592501,23.733003
5.520423,-0.400000,2.000000,2.760212,9.936762
1.753834,0.200000,1.000000,1.753834,6.313802
1.457073,0.200000,4.000000,0.364268,1.311365
0.111980,0.000000,1.000000,0.111980,0.403128
46.348134,-1.800000,139.000000,0.333440,1.200383
3.905070,-1.600000,1.000000,3.905070,14.058251
6.702047,-1.200000,1.000000,6.702047,24.127371
5.177216,-1.400000,1.000000,5.177216,18.637977
9.433829,-2.400000,1.000000,9.433829,33.961786
8.197616,-1.000000,1.000000,8.197616,29.511417
15.091736,-1.400000,2.000000,7.545868,27.165124
14.840649,-1.000000,2.000000,7.420324,26.713168
7.985579,-1.800000,1.000000,7.985579,28.748085
7.624181,-1.400000,1.000000,7.624181,27.447051
7.650895,-2.400000,1.000000,7.650895,27.543222
8.077102,-2.200000,1.000000,8.077102,29.077566
8.432200,-2.400000,1.000000,8.432200,30.355922
9.326102,-2.600000,1.000000,9.326102,33.573967
10.808175,-3.200000,1.000000,10.808175,38.909430
11.999862,-2.600000,1.000000,11.999862,43.199505
13.077196,-5.200000,1.000000,13.077196,47.077907
14.338569,-3.600000,1.000000,14.338569,51.618848
14.756243,-4.400000,1.000000,14.756243,53.122475
13.869832,-3.000000,1.000000,13.869832,49.931394
12.805740,-3.800000,1.000000,12.805740,46.100664
11.894013,-2.600000,1.000000,11.894013,42.818447
9.598080,-1.200000,1.000000,9.598080,34.553087
10.087855,-3.000000,2.000000,5.043928,18.158139
7.695752,-0.200000,3.000000,2.565251,9.234903
5.823894,0.200000,2.000000,2.911947,10.483009
5.823892,0.200000,4.000000,1.455973,5.241502
5.835240,0.000000,2.000000,2.917620,10.503433
7.062411,-4.000000,26.000000,0.271631,0.977872
6.036358,-1.600000,1.000000,6.036358,21.730890
8.223977,-3.000000,1.000000,8.223977,29.606318
7.499781,-1.800000,1.000000,7.499781,26.999210
8.939686,-4.000000,1.000000,8.939686,32.182870
8.069636,-1.600000,1.000000,8.069636,29.050691
7.856399,-2.200000,1.000000,7.856399,28.283035
8.150557,-2.600000,1.000000,8.150557,29.342007
8.155620,-2.600000,1.000000,8.155620,29.360233
9.294021,-2.400000,1.000000,9.294021,33.458476
9.075494,-3.000000,1.000000,9.075494,32.671779
8.529708,-1.800000,1.000000,8.529708,30.706950
8.992651,-3.600000,1.000000,8.992651,32.373545
8.187960,-3.800000,1.000000,8.187960,29.476655
5.623626,-1.600000,1.000000,5.623626,20.245053
5.547149,-2.000000,1.000000,5.547149,19.969736
13.709134,-1.800000,2.000000,6.854567,24.676442
7.640734,-1.400000,1.000000,7.640734,27.506643
9.000311,-4.000000,1.000000,9.000311,32.401118
9.770415,-2.400000,1.000000,9.770415,35.173494
11.020237,-3.600000,1.000000,11.020237,39.672854
12.680854,-4.200000,1.000000,12.680854,45.651074
14.149723,-2.400000,1.000000,14.149723,50.939001
15.017132,-3.600000,1.000000,15.017132,54.061674
15.269516,-5.000000,1.000000,15.269516,54.970257
13.633404,-4.400000,1.000000,13.633404,49.080253
11.565042,-0.600000,1.000000,11.565042,41.634150
10.425080,-0.800000,1.000000,10.425080,37.530289
10.874289,-0.800000,1.000000,10.874289,39.147440
10.753168,-0.800000,1.000000,10.753168,38.711403
11.876224,-3.000000,1.000000,11.876224,42.754408
11.481470,-2.800000,1.000000,11.481470,41.333291
11.859289,-2.800000,1.000000,11.859289,42.693439
10.407269,-1.800000,1.000000,10.407269,37.466168
10.591854,-2.600000,1.000000,10.591854,38.130676
9.931972,-2.200000,1.000000,9.931972,35.755101
9.588845,-3.800000,1.000000,9.588845,34.519841
9.568694,-2.200000,1.000000,9.568694,34.447297
10.253136,-2.800000,1.000000,10.253136,36.911291
9.712034,-2.600000,1.000000,9.712034,34.963321
13.178879,-4.000000,1.000000,13.178879,47.443966
14.028457,-1.400000,1.000000,14.028457,50.502444
12.222364,-3.000000,1.000000,12.222364,44.000510
10.732106,-1.000000,1.000000,10.732106,38.635580
16.104370,-1.400000,1.000000,16.104370,57.975733
13.077286,-1.800000,1.000000,13.077286,47.078229
11.847562,-1.200000,1.000000,11.847562,42.651222
10.567377,-2.800000,1.000000,10.567377,38.042556
6.911624,-3.400000,1.000000,6.911624,24.881848
2.912125,-0.400000,1.000000,2.912125,10.483651
14.206349,-0.600000,3.000000,4.735450,17.047619
8.706265,-1.000000,1.000000,8.706265,31.342553
9.288139,-2.400000,1.000000,9.288139,33.437300
9.244463,-0.600000,1.000000,9.244463,33.280065
9.545113,-2.600000,1.000000,9.545113,34.362406
9.480847,-2.600000,1.000000,9.480847,34.131049
7.480049,-3.000000,1.000000,7.480049,26.928178
11.859606,-2.400000,1.000000,11.859606,42.694581
14.911751,-1.600000,2.000000,7.455875,26.841151
4.707757,-2.400000,1.000000,4.707757,16.947926
3.094702,-0.600000,1.000000,3.094702,11.140926
2.657989,-0.200000,1.000000,2.657989,9.568761
7.355147,-0.200000,1.000000,7.355147,26.478530
6.199915,-0.600000,2.000000,3.099958,11.159847
6.174051,-0.200000,4.000000,1.543513,5.556646
7.787987,-4.800000,23.000000,0.338608,1.218989
6.427972,-1.800000,1.000000,6.427972,23.140698
7.393418,-3.600000,1.000000,7.393418,26.616305
7.298341,-3.800000,1.000000,7.298341,26.274026
8.687062,-5.400000,1.000000,8.687062,31.273422
8.611225,-4.600000,1.000000,8.611225,31.000409
8.530024,-4.000000,1.000000,8.530024,30.708088
8.492870,-3.400000,1.000000,8.492870,30.574333
9.954682,-4.800000,1.000000,9.954682,35.836855
9.049477,-3.400000,1.000000,9.049477,32.578118
9.164899,-3.800000,1.000000,9.164899,32.993636
8.728903,-3.800000,1.000000,8.728903,31.424051
8.386471,-2.600000,1.000000,8.386471,30.191295
8.311595,-3.000000,1.000000,8.311595,29.921742
8.763339,-4.800000,1.000000,8.763339,31.548021
8.589072,-3.000000,1.000000,8.589072,30.920659
9.360511,-4.600000,1.000000,9.360511,33.697838
8.334375,-2.600000,1.000000,8.334375,30.003749
8.979123,-4.800000,1.000000,8.979123,32.324842
8.349730,-4.400000,1.000000,8.349730,30.059027
7.692564,-3.200000,1.000000,7.692564,27.693230
7.980761,-4.200000,1.000000,7.980761,28.730741
9.024478,-3.000000,1.000000,9.024478,32.488122
7.509731,-4.600000,1.000000,7.509731,27.035031
8.380010,-3.800000,1.000000,8.380010,30.168036
8.038962,-3.600000,1.000000,8.038962,28.940262
8.729603,-4.400000,1.000000,8.729603,31.426572
8.391082,-3.400000,1.000000,8.391082,30.207894
8.424435,-2.400000,1.000000,8.424435,30.327964
8.052761,-3.200000,1.000000,8.052761,28.989941
8.069628,-2.800000,1.000000,8.069628,29.050663
9.116904,-3.000000,1.000000,9.116904,32.820855
9.425741,-3.000000,1.000000,9.425741,33.932668
8.529112,-3.200000,1.000000,8.529112,30.704804
9.450695,-5.000000,1.000000,9.450695,34.022501
8.465825,-2.600000,1.000000,8.465825,30.476970
8.182792,-3.000000,1.000000,8.182792,29.458051
8.499766,-4.200000,1.000000,8.499766,30.599157
9.977665,-3.000000,1.000000,9.977665,35.919592
6.799517,-2.600000,1.000000,6.799517,24.478261
8.909827,-3.600000,1.000000,8.909827,32.075378
4.666698,-2.800000,1.000000,4.666698,16.800112
6.228246,-3.800000,1.000000,6.228246,22.421687
3.548777,-1.800000,1.000000,3.548777,12.775598
3.011034,-0.400000,1.000000,3.011034,10.839724
2.955301,-0.600000,1.000000,2.955301,10.639085
3.440461,-0.600000,1.000000,3.440461,12.385660
2.205658,-0.200000,1.000000,2.205658,7.940370
3.102825,-0.800000,2.000000,1.551412,5.585084
2.810342,-1.000000,2.000000,1.405171,5.058615
1.773959,-0.200000,1.000000,1.773959,6.386254
9.965294,-0.600000,3.000000,3.321765,11.958353
11.064807,-4.000000,2.000000,5.532404,19.916653
6.231509,-2.400000,1.000000,6.231509,22.433431
8.212987,-3.600000,1.000000,8.212987,29.566752
7.321982,-3.200000,1.000000,7.321982,26.359135
7.706542,-2.600000,1.000000,7.706542,27.743551
8.019898,-2.800000,1.000000,8.019898,28.871633
8.881582,-4.000000,1.000000,8.881582,31.973696
8.857958,-3.600000,1.000000,8.857958,31.888648
8.571567,-3.600000,1.000000,8.571567,30.857641
8.142983,-2.200000,1.000000,8.142983,29.314740
9.155390,-4.200000,1.000000,9.155390,32.959405
8.630447,-3.200000,1.000000,8.630447,31.069608
9.188659,-3.600000,1.000000,9.188659,33.079171
9.170027,-4.200000,1.000000,9.170027,33.012098
8.987644,-3.200000,1.000000,8.987644,32.355520
10.112014,-4.000000,1.000000,10.112014,36.403250
10.724256,-2.600000,1.000000,10.724256,38.607322
12.816629,-1.600000,1.000000,12.816629,46.139865
15.039660,-2.600000,1.000000,15.039660,54.142776
10.299783,-2.800000,1.000000,10.299783,37.079218
12.348589,-1.600000,1.000000,12.348589,44.454920
12.571139,-1.600000,1.000000,12.571139,45.256099
12.510834,-0.800000,1.000000,12.510834,45.039004
12.436798,-3.400000,1.000000,12.436798,44.772473
12.908890,-2.400000,1.000000,12.908890,46.472005
12.769400,-0.600000,1.000000,12.769400,45.969839
11.938369,-2.600000,1.000000,11.938369,42.978128
12.073738,-1.600000,1.000000,12.073738,43.465456
9.210777,-1.600000,1.000000,9.210777,33.158798
10.150862,-3.800000,1.000000,10.150862,36.543105
5.117133,-1.800000,1.000000,5.117133,18.421680
4.720877,-1.200000,1.000000,4.720877,16.995158
4.300564,-1.800000,1.000000,4.300564,15.482030
2.884350,-1.200000,1.000000,2.884350,10.383660
4.948528,-1.000000,1.000000,4.948528,17.814701
13.984099,-2.800000,2.000000,6.992050,25.171379
8.410681,-3.400000,1.000000,8.410681,30.278451
8.617246,-3.400000,1.000000,8.617246,31.022085
9.267251,-4.200000,1.000000,9.267251,33.362103
8.953285,-4.600000,1.000000,8.953285,32.231827
8.894763,-4.200000,1.000000,8.894763,32.021146
9.022560,-4.000000,1.000000,9.022560,32.481216
9.714090,-4.600000,1.000000,9.714090,34.970723
8.767445,-3.600000,1.000000,8.767445,31.562802
8.212019,-2.600000,1.000000,8.212019,29.563268
8.773037,-3.400000,1.000000,8.773037,31.582932
8.709484,-3.400000,1.000000,8.709484,31.354141
8.259773,-3.000000,1.000000,8.259773,29.735184
8.348340,-4.200000,1.000000,8.348340,30.054023
7.423416,-2.600000,1.000000,7.423416,26.724296
7.134837,-2.800000,1.000000,7.134837,25.685412
7.271587,-3.200000,1.000000,7.271587,26.177712
7.029219,-3.000000,1.000000,7.029219,25.305190
7.135165,-2.600000,1.000000,7.135165,25.686593
9.228641,-4.800000,1.000000,9.228641,33.223109
6.952597,-2.200000,1.000000,6.952597,25.029349
8.459495,-5.600000,1.000000,8.459495,30.454181
6.171493,-2.400000,1.000000,6.171493,22.217375
6.449910,-3.200000,1.000000,6.449910,23.219677
8.046237,-5.200000,1.000000,8.046237,28.966454
8.113442,-2.600000,1.000000,8.113442,29.208392
6.465170,-3.800000,1.000000,6.465170,23.274611
8.980790,-3.800000,1.000000,8.980790,32.330844
8.153540,-2.400000,1.000000,8.153540,29.352745
9.243312,-4.600000,1.000000,9.243312,33.275922
9.253102,-4.400000,1.000000,9.253102,33.311167
9.494487,-2.800000,1.000000,9.494487,34.180154
9.218904,-2.000000,1.000000,9.218904,33.188056
9.021572,-1.000000,1.000000,9.021572,32.477660
10.222699,-1.600000,1.000000,10.222699,36.801717
7.437469,-0.200000,1.000000,7.437469,26.774889
9.471761,-0.800000,1.000000,9.471761,34.098339
10.143604,-1.600000,1.000000,10.143604,36.516976
11.153314,-3.800000,1.000000,11.153314,40.151930
11.074599,-1.200000,1.000000,11.074599,39.868558
11.918329,-3.400000,1.000000,11.918329,42.905986
12.451599,-3.400000,1.000000,12.451599,44.825756
11.042690,-1.000000,1.000000,11.042690,39.753685
12.198205,-2.800000,1.000000,12.198205,43.913538
12.422731,-1.400000,1.000000,12.422731,44.721831
12.099331,-3.600000,1.000000,12.099331,43.557592
10.600418,-1.600000,1.000000,10.600418,38.161506
10.808323,-2.000000,1.000000,10.808323,38.909963
12.151409,-3.400000,1.000000,12.151409,43.745072
14.192249,-3.000000,1.000000,14.192249,51.092096
10.393022,-4.400000,1.000000,10.393022,37.414881
10.988503,-1.200000,1.000000,10.988503,39.558610
11.827513,-2.600000,1.000000,11.827513,42.579048
12.959815,-4.400000,1.000000,12.959815,46.655333
13.320761,-5.600000,1.000000,13.320761,47.954739
13.587528,-3.400000,1.000000,13.587528,48.915102
17.407285,-3.000000,1.000000,17.407285,62.666224
16.932256,-2.600000,1.000000,16.932256,60.956123
13.879626,-3.200000,1.000000,13.879626,49.966653
21.259570,-1.800000,1.000000,21.259570,76.534452
18.839243,-10.200000,1.000000,18.839243,67.821275
20.215618,-1.000000,1.000000,20.215618,72.776223
26.829848,-11.800000,1.000000,26.829848,96.587453
19.672624,-3.400000,1.000000,19.672624,70.821447
14.216746,-2.000000,1.000000,14.216746,51.180287
16.477008,-1.200000,1.000000,16.477008,59.317228
18.784876,-0.800000,1.000000,18.784876,67.625555
11.967865,-0.600000,1.000000,11.967865,43.084315
28.383969,-1.400000,2.000000,14.191984,51.091143
16.803690,-1.200000,1.000000,16.803690,60.493282
25.288636,-1.600000,2.000000,12.644318,45.519545
23.281505,-1.800000,2.000000,11.640753,41.906709
11.143222,-1.000000,1.000000,11.143222,40.115598
10.919245,-1.000000,1.000000,10.919245,39.309281
18.303803,-1.800000,2.000000,9.151902,32.946846
11.267529,-0.800000,1.000000,11.267529,40.563105
8.772882,-0.800000,1.000000,8.772882,31.582376
6.473185,-0.400000,1.000000,6.473185,23.303467
16.061682,-0.400000,2.000000,8.030841,28.911027
8.472869,-0.600000,1.000000,8.472869,30.502329
18.234476,-2.000000,2.000000,9.117238,32.822057
11.674311,-2.400000,1.000000,11.674311,42.027519
8.124950,-0.800000,1.000000,8.124950,29.249818
9.461633,-1.000000,1.000000,9.461633,34.061879
10.924213,-1.200000,1.000000,10.924213,39.327166
12.015497,-1.400000,1.000000,12.015497,43.255789
15.971649,-1.000000,1.000000,15.971649,57.497937
15.459565,-4.600000,1.000000,15.459565,55.654435
14.069625,-5.000000,1.000000,14.069625,50.650650
19.181075,-3.400000,1.000000,19.181075,69.051869
16.410577,-3.400000,1.000000,16.410577,59.078076
15.405918,-2.400000,1.000000,15.405918,55.461307
15.012648,-1.000000,1.000000,15.012648,54.045531
11.916851,-0.600000,1.000000,11.916851,42.900663
17.133694,-1.600000,1.000000,17.133694,61.681299
13.530434,-2.000000,1.000000,13.530434,48.709563
12.866318,-0.600000,1.000000,12.866318,46.318745
13.788243,-3.600000,1.000000,13.788243,49.637675
13.429437,-1.000000,1.000000,13.429437,48.345973
13.840607,-1.200000,1.000000,13.840607,49.826187
13.887584,-2.400000,1.000000,13.887584,49.995304
13.598136,-1.400000,1.000000,13.598136,48.953290
13.204838,-1.200000,1.000000,13.204838,47.537418
13.098236,-2.000000,1.000000,13.098236,47.153651
12.837621,-1.400000,1.000000,12.837621,46.215435
26.331708,-2.200000,2.000000,13.165854,47.397074
13.734295,-4.000000,1.000000,13.734295,49.443460
27.168885,-1.200000,2.000000,13.584443,48.903994
14.172054,-2.600000,1.000000,14.172054,51.019395
13.954951,-1.600000,1.000000,13.954951,50.237824
14.556963,-3.400000,1.000000,14.556963,52.405067
13.736212,-1.800000,1.000000,13.736212,49.450365
13.138854,-1.000000,1.000000,13.138854,47.299875
12.750321,-2.400000,1.000000,12.750321,45.901155
12.409159,-1.400000,1.000000,12.409159,44.672974
12.089702,-2.600000,1.000000,12.089702,43.522927
11.146985,-1.600000,1.000000,11.146985,40.129144
11.979083,-0.800000,1.000000,11.979083,43.124698
12.180637,-0.400000,1.000000,12.180637,43.850293
12.117598,-1.000000,1.000000,12.117598,43.623351
